Período:Ago/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210515 IGARAPE DO MEIO,26,26,"10723,58","8064,71",-,-,"2658,87",-,-,"412,45","412,45",86,"3,3",-,-
210520 IGARAPE GRANDE,41,41,"14646,1","11365,87",-,-,"3280,23",-,-,"357,22","357,22",106,"2,6",-,-
210530 IMPERATRIZ,1513,1590,"1094901,35","876015,94",-,-,"218885,41",-,-,"688,62","723,66",9512,"6,3",64,"4,23"
210540 ITAPECURU MIRIM,261,261,"117702,75","88936,46",-,-,"28766,29",-,-,"450,97","450,97",706,"2,7",-,-
210542 ITINGA DO MARANHAO,90,90,"42454,28","35131,47",-,-,"7322,81",-,-,"471,71","471,71",262,"2,9",-,-
210550 JOAO LISBOA,108,108,"47154,04","40248,77",-,-,"6905,27",-,-,"436,61","436,61",275,"2,5",-,-
210560 JOSELANDIA,87,87,"31224,59","24155,52",-,-,"7069,07",-,-,"358,9","358,9",238,"2,7",-,-
210570 LAGO DA PEDRA,318,318,"155455,8","113885,47",-,-,"41570,33",-,-,"488,85","488,85",879,"2,8",9,"2,83"
210580 LAGO DO JUNCO,47,47,"17506,12","15098,36",-,-,"2407,76",-,-,"372,47","372,47",166,"3,5",-,-
210600 LIMA CAMPOS,56,56,"22705,83","18683,97",-,-,"4021,86",-,-,"405,46","405,46",171,"3,1",-,-
210610 LORETO,60,60,22284,"16934,28",-,-,"5349,72",-,-,"371,4","371,4",122,2,-,-
210630 MAGALHAES DE ALMEIDA,110,110,"41862,05","33711,29",-,-,"8150,76",-,-,"380,56","380,56",290,"2,6",-,-
210640 MATA ROMA,60,60,"25330,01","19966,78",-,-,"5363,23",-,-,"422,17","422,17",143,"2,4",-,-
210650 MATINHA,58,58,"22006,8","17175,81",-,-,"4830,99",-,-,"379,43","379,43",139,"2,4",-,-
210660 MATOES,122,122,"34183,62","28662,18",-,-,"5521,44",-,-,"280,19","280,19",312,"2,6",1,"0,82"
210670 MIRADOR,101,101,"31798,67","26400,88",-,-,"5397,79",-,-,"314,84","314,84",232,"2,3",-,-
210675 MIRANDA DO NORTE,136,136,"47625,22","41001,25",-,-,"6623,97",-,-,"350,19","350,19",370,"2,7",-,-
210690 MONCAO,117,117,"47172,52","36257,25",-,-,"10915,27",-,-,"403,18","403,18",276,"2,4",-,-
210700 MONTES ALTOS,59,59,"27501,02","24255,19",-,-,"3245,83",-,-,"466,12","466,12",131,"2,2",-,-
210710 MORROS,158,158,"69230,44","59275,97",-,-,"9954,47",-,-,"438,17","438,17",349,"2,2",-,-
210720 NINA RODRIGUES,33,33,"12925,98","10571,88",-,-,"2354,1",-,-,"391,7","391,7",64,"1,9",-,-
210725 NOVA COLINAS,19,19,"7503,63","6114,75",-,-,"1388,88",-,-,"394,93","394,93",39,"2,1",-,-
210735 NOVA OLINDA DO MARANHAO,30,30,"12002,35","10732,18",-,-,"1270,17",-,-,"400,08","400,08",105,"3,5",-,-
210745 OLINDA NOVA DO MARANHAO,48,48,"19138,04","15440,82",-,-,"3697,22",-,-,"398,71","398,71",166,"3,5",-,-
210750 PACO DO LUMIAR,100,100,"47257,77","35426,68",-,-,"11831,09",-,-,"472,58","472,58",346,"3,5",-,-
210760 PALMEIRANDIA,76,76,"27722,99","23268,61",-,-,"4454,38",-,-,"364,78","364,78",216,"2,8",-,-
210770 PARAIBANO,93,93,"37028,95","31122,12",-,-,"5906,83",-,-,"398,16","398,16",328,"3,5",-,-
210780 PARNARAMA,100,100,"38423,67","28774,3",-,-,"9649,37",-,-,"384,24","384,24",299,3,-,-
210790 PASSAGEM FRANCA,240,240,"107023,08","87454,75",-,-,"19568,33",-,-,"445,93","445,93",670,"2,8",2,"0,83"
210800 PASTOS BONS,86,86,"37684,25","28280,46",-,-,"9403,79",-,-,"438,19","438,19",232,"2,7",-,-
210810 PAULO RAMOS,90,90,"35089,01","25562,91",-,-,"9526,1",-,-,"389,88","389,88",192,"2,1",-,-
210820 PEDREIRAS,367,367,"141663,53","112745,3",-,-,"28918,23",-,-,386,386,995,"2,7",1,"0,27"
210825 PEDRO DO ROSARIO,63,63,"24813,26","20647,42",-,-,"4165,84",-,-,"393,86","393,86",204,"3,2",-,-
210830 PENALVA,149,149,"65058,98","48184,21",-,-,"16874,77",-,-,"436,64","436,64",378,"2,5",-,-
210840 PERI MIRIM,44,44,"14762,12","12845,53",-,-,"1916,59",-,-,"335,5","335,5",137,"3,1",-,-
210850 PINDARE-MIRIM,116,116,"50082,16","36195,32",-,-,"13886,84",-,-,"431,74","431,74",292,"2,5",-,-
210860 PINHEIRO,511,511,"211331,28","149448,22",-,-,"61883,06",-,-,"413,56","413,56",1447,"2,8",9,"1,76"
210870 PIO XII,125,125,"49820,24","36813,72",-,-,"13006,52",-,-,"398,56","398,56",406,"3,2",-,-
210880 PIRAPEMAS,55,55,"23122,6","18124,72",-,-,"4997,88",-,-,"420,41","420,41",122,"2,2",-,-
210890 POCAO DE PEDRAS,187,187,"69890,76","53828,72",-,-,"16062,04",-,-,"373,75","373,75",478,"2,6",-,-
210900 PORTO FRANCO,336,336,"137415,17","106409,61",-,-,"31005,56",-,-,"408,97","408,97",668,2,1,"0,3"
210910 PRESIDENTE DUTRA,518,518,228562,"161052,42",-,-,"67509,58",-,-,"441,24","441,24",1673,"3,2",-,-
210920 PRESIDENTE JUSCELINO,40,40,"10554,66","8699,13",-,-,"1855,53",-,-,"263,87","263,87",78,"1,9",-,-
210930 PRESIDENTE VARGAS,59,59,"22503,24","18378,66",-,-,"4124,58",-,-,"381,41","381,41",202,"3,4",-,-
210940 PRIMEIRA CRUZ,75,75,"22916,04","20037,3",-,-,"2878,74",-,-,"305,55","305,55",231,"3,1",-,-
210945 RAPOSA,102,102,"73426,32","65434,42",-,-,"7991,9",-,-,"719,87","719,87",2082,"20,4",-,-
210950 RIACHAO,156,156,"63295,1","49712,94",-,-,"13582,16",-,-,"405,74","405,74",405,"2,6",-,-
210960 ROSARIO,256,256,"104135,32","83773,29",-,-,"20362,03",-,-,"406,78","406,78",784,"3,1",-,-
210970 SAMBAIBA,22,22,"6223,68","4813,09",-,-,"1410,59",-,-,"282,89","282,89",81,"3,7",-,-
210975 SANTA FILOMENA DO MARANHAO,21,21,"6670,83","5726,49",-,-,"944,34",-,-,"317,66","317,66",43,2,-,-
210980 SANTA HELENA,157,157,"61756,96","49384,43",-,-,"12372,53",-,-,"393,36","393,36",310,2,-,-
210990 SANTA INES,512,512,"241700,8","180041,12",-,-,"61659,68",-,-,"472,07","472,07",1739,"3,4",2,"0,39"
211000 SANTA LUZIA,265,265,"109856,37","78480,39",-,-,"31375,98",-,-,"414,55","414,55",696,"2,6",-,-
211003 SANTA LUZIA DO PARUA,137,137,"56331,97","48373,52",-,-,"7958,45",-,-,"411,18","411,18",513,"3,7",-,-
211010 SANTA QUITERIA DO MARANHAO,152,152,"59161,67","45546,14",-,-,"13615,53",-,-,"389,22","389,22",300,2,-,-
211020 SANTA RITA,101,101,"42911,72","28991,05",-,-,"13920,67",-,-,"424,87","424,87",198,2,-,-
211027 SANTO AMARO DO MARANHAO,39,39,"12357,1","10882,24",-,-,"1474,86",-,-,"316,85","316,85",81,"2,1",-,-
211030 SANTO ANTONIO DOS LOPES,60,60,"25463,18","21566,46",-,-,"3896,72",-,-,"424,39","424,39",196,"3,3",-,-
211040 SAO BENEDITO DO RIO PRETO,53,53,"23768,94","15941,73",-,-,"7827,21",-,-,"448,47","448,47",131,"2,5",-,-
211050 SAO BENTO,163,163,"66825,28","50873,24",-,-,"15952,04",-,-,"409,97","409,97",377,"2,3",-,-
211060 SAO BERNARDO,104,104,"42898,39","30193,04",-,-,"12705,35",-,-,"412,48","412,48",228,"2,2",-,-
211070 SAO DOMINGOS DO MARANHAO,132,132,"50280,59","37441,06",-,-,"12839,53",-,-,"380,91","380,91",467,"3,5",-,-
211080 SAO FELIX DE BALSAS,32,32,"9537,94","7800,53",-,-,"1737,41",-,-,"298,06","298,06",112,"3,5",-,-
211085 SAO FRANCISCO DO BREJAO,25,25,"9178,61","7898,41",-,-,"1280,2",-,-,"367,14","367,14",73,"2,9",-,-
211090 SAO FRANCISCO DO MARANHAO,16,16,"5751,86","5042,06",-,-,"709,8",-,-,"359,49","359,49",46,"2,9",-,-
211100 SAO JOAO BATISTA,147,147,"48527,16","37699,29",-,-,"10827,87",-,-,"330,12","330,12",372,"2,5",-,-
211102 SAO JOAO DO CARU,62,62,"25571,48","20147,34",-,-,"5424,14",-,-,"412,44","412,44",260,"4,2",-,-
211110 SAO JOAO DOS PATOS,133,133,"56378,72","42725,72",-,-,13653,-,-,"423,9","423,9",267,2,2,"1,5"
211120 SAO JOSE DE RIBAMAR,248,248,"115497,37","74330,86",-,-,"41166,51",-,-,"465,72","465,72",744,3,2,"0,81"
211125 SAO JOSE DOS BASILIOS,38,38,"13488,73","10514,06",-,-,"2974,67",-,-,"354,97","354,97",90,"2,4",-,-
211130 SAO LUIS,7089,7574,"8187486,89","6501167,54",-,-,"1686319,35",-,-,1081,"1154,96",66865,"9,4",269,"3,79"
211140 SAO LUIS GONZAGA DO MARANHAO,81,81,"28471,19","22293,47",-,-,"6177,72",-,-,"351,5","351,5",283,"3,5",-,-
211150 SAO MATEUS DO MARANHAO,167,167,"76014,42","52743,7",-,-,"23270,72",-,-,"455,18","455,18",342,2,-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,91,91,"29798,47","23954,65",-,-,"5843,82",-,-,"327,46","327,46",315,"3,5",-,-
211170 SAO VICENTE FERRER,195,195,"71067,09",55754,-,-,"15313,09",-,-,"364,45","364,45",466,"2,4",-,-
211172 SATUBINHA,67,67,"29598,66","22940,57",-,-,"6658,09",-,-,"441,77","441,77",193,"2,9",-,-
211174 SENADOR ALEXANDRE COSTA,55,55,"18141,92","14385,55",-,-,"3756,37",-,-,"329,85","329,85",119,"2,2",-,-
211180 SITIO NOVO,136,136,"68739,95","57275,48",-,-,"11464,47",-,-,"505,44","505,44",362,"2,7",-,-
211190 SUCUPIRA DO NORTE,115,115,"36613,24","30339,91",-,-,"6273,33",-,-,"318,38","318,38",285,"2,5",-,-
211200 TASSO FRAGOSO,34,34,"12766,3","9698,3",-,-,3068,-,-,"375,48","375,48",97,"2,9",-,-
211220 TIMON,644,644,"315491,67","233803,63",-,-,"81688,04",-,-,"489,89","489,89",2077,"3,2",1,"0,16"
211223 TRIZIDELA DO VALE,88,88,"35225,35","25452,69",-,-,"9772,66",-,-,"400,29","400,29",226,"2,6",-,-
211230 TUNTUM,400,400,"178245,01","124412,73",-,-,"53832,28",-,-,"445,61","445,61",818,2,-,-
211240 TURIACU,165,165,"62661,19","48503,56",-,-,"14157,63",-,-,"379,76","379,76",450,"2,7",-,-
211250 TUTOIA,236,236,"93494,18","67161,07",-,-,"26333,11",-,-,"396,16","396,16",420,"1,8",-,-
211270 VARGEM GRANDE,193,193,"78588,65","57925,92",-,-,"20662,73",-,-,"407,2","407,2",444,"2,3",4,"2,07"
211280 VIANA,263,263,"120900,08","89793,05",-,-,"31107,03",-,-,"459,7","459,7",789,3,1,"0,38"
211285 VILA NOVA DOS MARTIRIOS,34,34,"11645,83","9815,73",-,-,"1830,1",-,-,"342,52","342,52",93,"2,7",-,-
211290 VITORIA DO MEARIM,106,106,"50836,38","33747,57",-,-,"17088,81",-,-,"479,59","479,59",205,"1,9",-,-
211300 VITORINO FREIRE,155,155,"66641,18","49245,36",-,-,"17395,82",-,-,"429,94","429,94",616,4,-,-
211400 ZE DOCA,343,343,"158242,42","121903,91",-,-,"36338,51",-,-,"461,35","461,35",1044,3,-,-
220020 AGUA BRANCA,55,55,"20118,69","14874,48",-,-,"5244,21",-,-,"365,79","365,79",126,"2,3",-,-
220025 ALAGOINHA DO PIAUI,27,27,"9640,95","8580,73",-,-,"1060,22",-,-,"357,07","357,07",56,"2,1",-,-
220030 ALTO LONGA,32,32,"13570,64","11224,72",-,-,"2345,92",-,-,"424,08","424,08",102,"3,2",-,-
220040 ALTOS,99,99,"35079,28","29833,72",-,-,"5245,56",-,-,"354,34","354,34",474,"4,8",-,-
220050 AMARANTE,146,146,"54043,95","43865,71",-,-,"10178,24",-,-,"370,16","370,16",358,"2,5",-,-
220060 ANGICAL DO PIAUI,5,5,"1719,87","1506,21",-,-,"213,66",-,-,"343,97","343,97",19,"3,8",-,-
220090 AROAZES,45,45,"14633,69","12824,85",-,-,"1808,84",-,-,"325,19","325,19",130,"2,9",-,-
220100 ARRAIAL,3,3,"565,4","455,44",-,-,"109,96",-,-,"188,47","188,47",4,"1,3",-,-
220120 BARRAS,343,343,"152634,63","121319,29",-,-,"31315,34",-,-,445,445,974,"2,8",-,-
220140 BARRO DURO,14,14,"5363,21","4768,01",-,-,"595,2",-,-,"383,09","383,09",39,"2,8",-,-
220150 BATALHA,93,93,"35646,14","28602,66",-,-,"7043,48",-,-,"383,29","383,29",335,"3,6",1,"1,08"
220160 BENEDITINOS,19,19,"6479,31","5471,36",-,-,"1007,95",-,-,"341,02","341,02",50,"2,6",-,-
220170 BERTOLINIA,14,14,"5872,1","5114,34",-,-,"757,76",-,-,"419,44","419,44",41,"2,9",-,-
220180 BOCAINA,18,18,"5708,42","5024,57",-,-,"683,85",-,-,"317,13","317,13",41,"2,3",-,-
220190 BOM JESUS,382,382,"164697,75","119585,93",-,-,"45111,82",-,-,"431,15","431,15",1241,"3,2",-,-
220200 BURITI DOS LOPES,139,139,"61261,13","53884,33",-,-,"7376,8",-,-,"440,73","440,73",581,"4,2",-,-
220202 BURITI DOS MONTES,9,9,"3466,22","3105,71",-,-,"360,51",-,-,"385,14","385,14",44,"4,9",-,-
220220 CAMPO MAIOR,604,604,"274295,87","211578,67",-,-,"62717,2",-,-,"454,13","454,13",1673,"2,8",2,"0,33"
220230 CANTO DO BURITI,200,200,"78036,25","63050,26",-,-,"14985,99",-,-,"390,18","390,18",740,"3,7",-,-
220240 CAPITAO DE CAMPOS,20,20,"5816,94","4895,84",-,-,"921,1",-,-,"290,85","290,85",61,3,1,5
