Período:Abr/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
171320 MIRACEMA DO TOCANTINS,267,267,"124131,4","93698,66",-,-,"30432,74",-,-,"464,91","464,91",798,3,-,-
171330 MIRANORTE,76,76,"31160,24","28004,69",-,-,"3155,55",-,-,410,410,232,"3,1",-,-
171420 NATIVIDADE,9,9,"4998,07","4422,59",-,-,"575,48",-,-,"555,34","555,34",24,"2,7",-,-
171430 NAZARE,26,26,"8626,68","7278,99",-,-,"1347,69",-,-,"331,8","331,8",60,"2,3",-,-
171575 PALMEIROPOLIS,27,27,"13229,97","10821,26",-,-,"2408,71",-,-,490,490,61,"2,3",-,-
171610 PARAISO DO TOCANTINS,295,295,"175287,42","133863,54",-,-,"41423,88",-,-,"594,19","594,19",1255,"4,3",1,"0,34"
171650 PEDRO AFONSO,186,186,"77643,49","60427,61",-,-,"17215,88",-,-,"417,44","417,44",439,"2,4",1,"0,54"
171660 PEIXE,25,25,"9033,49","8008,04",-,-,"1025,45",-,-,"361,34","361,34",88,"3,5",-,-
171820 PORTO NACIONAL,674,674,"320442,74","233346,8",-,-,"87095,94",-,-,"475,43","475,43",2177,"3,2",6,"0,89"
172065 SILVANOPOLIS,27,27,"8621,95","7486,96",-,-,"1134,99",-,-,"319,33","319,33",79,"2,9",-,-
172090 TAGUATINGA,125,125,"54581,58","44505,64",-,-,"10075,94",-,-,"436,65","436,65",338,"2,7",3,"2,4"
172100 PALMAS,1705,1705,"2477398,08","2023794,51",-,-,"453603,57",-,-,"1453,02","1453,02",9744,"5,7",60,"3,52"
172120 TOCANTINOPOLIS,205,205,"92677,28","72302,46",-,-,"20374,82",-,-,"452,08","452,08",593,"2,9",-,-
172210 XAMBIOA,119,119,"52077,01","37690,12",-,-,"14386,89",-,-,"437,62","437,62",293,"2,5",-,-
210005 ACAILANDIA,618,618,"243648,16","171520,97",-,-,"72127,19",-,-,"394,25","394,25",1752,"2,8",2,"0,32"
210020 ALCANTARA,46,46,"12940,96","10787,12",-,-,"2153,84",-,-,"281,33","281,33",199,"4,3",-,-
210030 ALDEIAS ALTAS,153,153,"64889,32","52966,67",-,-,"11922,65",-,-,"424,11","424,11",401,"2,6",-,-
210047 ALTO ALEGRE DO PINDARE,109,109,"48181,06","39139,32",-,-,"9041,74",-,-,"442,03","442,03",363,"3,3",-,-
210050 ALTO PARNAIBA,79,79,"30742,68","24709,22",-,-,"6033,46",-,-,"389,15","389,15",197,"2,5",-,-
210070 ANAJATUBA,75,75,"31119,66","23912,13",-,-,"7207,53",-,-,"414,93","414,93",198,"2,6",-,-
210080 ANAPURUS,62,62,"21128,65","16543,62",-,-,"4585,03",-,-,"340,78","340,78",159,"2,6",-,-
210090 ARAIOSES,209,209,"62624,89","48215,38",-,-,"14409,51",-,-,"299,64","299,64",512,"2,4",1,"0,48"
210095 ARAME,402,402,"175605,63","148740,51",-,-,"26865,12",-,-,"436,83","436,83",1251,"3,1",-,-
210100 ARARI,82,82,"36647,55","27216,56",-,-,"9430,99",-,-,"446,92","446,92",210,"2,6",-,-
210110 AXIXA,40,40,"16142,75","12894,39",-,-,"3248,36",-,-,"403,57","403,57",130,"3,3",-,-
