Período:Nov/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210570 LAGO DA PEDRA,318,318,"154906,24","114253,28",-,-,"40652,96",-,-,"487,13","487,13",830,"2,6",4,"1,26"
210580 LAGO DO JUNCO,53,53,"22714,8","18788,11",-,-,"3926,69",-,-,"428,58","428,58",173,"3,3",-,-
210600 LIMA CAMPOS,67,67,"29198,96","25162,6",-,-,"4036,36",-,-,"435,81","435,81",227,"3,4",-,-
210610 LORETO,54,54,"23043,77","16737,86",-,-,"6305,91",-,-,"426,74","426,74",152,"2,8",-,-
210630 MAGALHAES DE ALMEIDA,62,62,"24682,19","18601,8",-,-,"6080,39",-,-,"398,1","398,1",160,"2,6",-,-
210640 MATA ROMA,63,63,"24767,14","19412,09",-,-,"5355,05",-,-,"393,13","393,13",147,"2,3",-,-
210650 MATINHA,81,81,"28961,8","22656,71",-,-,"6305,09",-,-,"357,55","357,55",177,"2,2",-,-
210660 MATOES,128,128,"31104,85","24926,89",-,-,"6177,96",-,-,"243,01","243,01",301,"2,4",1,"0,78"
210670 MIRADOR,161,161,"51442,99","42359,32",-,-,"9083,67",-,-,"319,52","319,52",365,"2,3",-,-
210675 MIRANDA DO NORTE,131,131,"49402,17","41101,56",-,-,"8300,61",-,-,"377,12","377,12",304,"2,3",-,-
210680 MIRINZAL,48,48,"21947,47","13849,56",-,-,"8097,91",-,-,"457,24","457,24",137,"2,9",-,-
210690 MONCAO,139,139,"55193,24","45642,48",-,-,"9550,76",-,-,"397,07","397,07",286,"2,1",-,-
210710 MORROS,83,83,"33315,69","27322,3",-,-,"5993,39",-,-,"401,39","401,39",177,"2,1",-,-
210720 NINA RODRIGUES,45,45,"16935,95","13160,13",-,-,"3775,82",-,-,"376,35","376,35",88,2,-,-
210725 NOVA COLINAS,13,13,"5587,22","4372,39",-,-,"1214,83",-,-,"429,79","429,79",33,"2,5",-,-
210735 NOVA OLINDA DO MARANHAO,54,54,"18929,47","16794,15",-,-,"2135,32",-,-,"350,55","350,55",188,"3,5",-,-
210745 OLINDA NOVA DO MARANHAO,36,36,"10663,93","7908,81",-,-,"2755,12",-,-,"296,22","296,22",74,"2,1",-,-
210750 PACO DO LUMIAR,131,131,"56171,29","40735,13",-,-,"15436,16",-,-,"428,79","428,79",272,"2,1",-,-
210760 PALMEIRANDIA,95,95,"32221,92","27982,97",-,-,"4238,95",-,-,"339,18","339,18",202,"2,1",-,-
210770 PARAIBANO,62,62,"22325,63","17156,99",-,-,"5168,64",-,-,"360,09","360,09",181,"2,9",-,-
210780 PARNARAMA,71,71,"27759,19","20532,33",-,-,"7226,86",-,-,"390,97","390,97",181,"2,5",-,-
210790 PASSAGEM FRANCA,294,294,"121400,35","100641,47",-,-,"20758,88",-,-,"412,93","412,93",788,"2,7",-,-
210800 PASTOS BONS,103,103,"39926,12","30559,77",-,-,"9366,35",-,-,"387,63","387,63",258,"2,5",-,-
210810 PAULO RAMOS,200,200,"81603,74","65684,82",-,-,"15918,92",-,-,"408,02","408,02",496,"2,5",-,-
210820 PEDREIRAS,427,427,"164193,28","125269,22",-,-,"38924,06",-,-,"384,53","384,53",1088,"2,5",1,"0,23"
210825 PEDRO DO ROSARIO,63,63,"21576,56","16897,87",-,-,"4678,69",-,-,"342,49","342,49",176,"2,8",-,-
210830 PENALVA,154,154,"59674,62","45633,42",-,-,"14041,2",-,-,"387,5","387,5",369,"2,4",-,-
210840 PERI MIRIM,74,74,"21919,61","19085,72",-,-,"2833,89",-,-,"296,21","296,21",205,"2,8",1,"1,35"
210850 PINDARE-MIRIM,114,114,"51234,37","35762,63",-,-,"15471,74",-,-,"449,42","449,42",282,"2,5",-,-
210860 PINHEIRO,630,630,"265758,42","187438,15",-,-,"78320,27",-,-,"421,84","421,84",1709,"2,7",19,"3,02"
210870 PIO XII,124,124,"48796,03","35561,75",-,-,"13234,28",-,-,"393,52","393,52",398,"3,2",-,-
210890 POCAO DE PEDRAS,180,180,"62748,46","49443,11",-,-,"13305,35",-,-,"348,6","348,6",425,"2,4",-,-
210900 PORTO FRANCO,336,336,"124706,95","97521,35",-,-,"27185,6",-,-,"371,15","371,15",800,"2,4",1,"0,3"
210910 PRESIDENTE DUTRA,256,256,"100442,52","78037,11",-,-,"22405,41",-,-,"392,35","392,35",878,"3,4",-,-
210930 PRESIDENTE VARGAS,59,59,"22338,85","19331,28",-,-,"3007,57",-,-,"378,62","378,62",177,3,-,-
210940 PRIMEIRA CRUZ,66,66,"19741,87","17397,96",-,-,"2343,91",-,-,"299,12","299,12",207,"3,1",-,-
210945 RAPOSA,101,101,"71489,73","62849,5",-,-,"8640,23",-,-,"707,82","707,82",2185,"21,6",-,-
210950 RIACHAO,158,158,"63240,77","47118,39",-,-,"16122,38",-,-,"400,26","400,26",381,"2,4",-,-
210960 ROSARIO,263,263,"105442,75","84068,15",-,-,"21374,6",-,-,"400,92","400,92",688,"2,6",-,-
210970 SAMBAIBA,34,34,"13190,23","11170,99",-,-,"2019,24",-,-,"387,95","387,95",146,"4,3",-,-
210975 SANTA FILOMENA DO MARANHAO,21,21,"6859,74","5941,48",-,-,"918,26",-,-,"326,65","326,65",52,"2,5",-,-
210980 SANTA HELENA,162,162,"61544,7","47779,56",-,-,"13765,14",-,-,"379,91","379,91",302,"1,9",-,-
210990 SANTA INES,549,549,"245835,41","190155,1",-,-,"55680,31",-,-,"447,79","447,79",1896,"3,5",2,"0,36"
211000 SANTA LUZIA,243,243,"102088,18","69470,39",-,-,"32617,79",-,-,"420,12","420,12",580,"2,4",-,-
211003 SANTA LUZIA DO PARUA,160,160,"56245,96","47824,7",-,-,"8421,26",-,-,"351,54","351,54",589,"3,7",-,-
211010 SANTA QUITERIA DO MARANHAO,143,143,"54301,2","41771,97",-,-,"12529,23",-,-,"379,73","379,73",301,"2,1",-,-
211020 SANTA RITA,95,95,"43512,21","30388,97",-,-,"13123,24",-,-,"458,02","458,02",324,"3,4",-,-
211027 SANTO AMARO DO MARANHAO,35,35,"10941,02","8888,63",-,-,"2052,39",-,-,"312,6","312,6",73,"2,1",-,-
211030 SANTO ANTONIO DOS LOPES,84,84,"30802,38","25969,14",-,-,"4833,24",-,-,"366,69","366,69",263,"3,1",-,-
211040 SAO BENEDITO DO RIO PRETO,60,60,"27540,65","19015,82",-,-,"8524,83",-,-,"459,01","459,01",123,2,-,-
211050 SAO BENTO,159,159,"68961,09","51785,85",-,-,"17175,24",-,-,"433,72","433,72",364,"2,3",-,-
211060 SAO BERNARDO,107,107,"40577,34","30415,04",-,-,"10162,3",-,-,"379,23","379,23",262,"2,4",-,-
211070 SAO DOMINGOS DO MARANHAO,123,123,"44364,74","36925,4",-,-,"7439,34",-,-,"360,69","360,69",438,"3,6",-,-
211080 SAO FELIX DE BALSAS,33,33,"13663,71","11270,85",-,-,"2392,86",-,-,"414,05","414,05",122,"3,7",-,-
211085 SAO FRANCISCO DO BREJAO,33,33,"12262,91","10612,48",-,-,"1650,43",-,-,"371,6","371,6",101,"3,1",-,-
211090 SAO FRANCISCO DO MARANHAO,29,29,"8563,62","7140,66",-,-,"1422,96",-,-,"295,3","295,3",98,"3,4",-,-
211100 SAO JOAO BATISTA,55,55,"19419,52","14561,43",-,-,"4858,09",-,-,"353,08","353,08",150,"2,7",-,-
211102 SAO JOAO DO CARU,80,80,"32633,97","26485,64",-,-,"6148,33",-,-,"407,92","407,92",253,"3,2",-,-
211110 SAO JOAO DOS PATOS,91,91,"33093,07","25815,92",-,-,"7277,15",-,-,"363,66","363,66",175,"1,9",-,-
211120 SAO JOSE DE RIBAMAR,213,213,"94905,84","61397,27",-,-,"33508,57",-,-,"445,57","445,57",581,"2,7",-,-
211125 SAO JOSE DOS BASILIOS,44,44,"13099,41","10980,26",-,-,"2119,15",-,-,"297,71","297,71",127,"2,9",-,-
211130 SAO LUIS,6803,7300,"7760685,16","6216953,21",-,-,"1543731,95",-,-,"1063,11","1140,77",63634,"9,4",202,"2,97"
211140 SAO LUIS GONZAGA DO MARANHAO,88,88,"39755,18","32866,48",-,-,"6888,7",-,-,"451,76","451,76",281,"3,2",-,-
211150 SAO MATEUS DO MARANHAO,106,106,"47639,45","32133,38",-,-,"15506,07",-,-,"449,43","449,43",201,"1,9",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,93,93,"39571,83","31166,08",-,-,"8405,75",-,-,"425,5","425,5",300,"3,2",-,-
211170 SAO VICENTE FERRER,234,234,"87023,36","68708,9",-,-,"18314,46",-,-,"371,89","371,89",590,"2,5",-,-
211172 SATUBINHA,67,67,"26433,3","21222,85",-,-,"5210,45",-,-,"394,53","394,53",186,"2,8",-,-
211174 SENADOR ALEXANDRE COSTA,55,55,"18097,51","14453,64",-,-,"3643,87",-,-,"329,05","329,05",107,"1,9",-,-
211180 SITIO NOVO,109,109,"46660,59","39262,13",-,-,"7398,46",-,-,"428,08","428,08",242,"2,2",-,-
211190 SUCUPIRA DO NORTE,126,126,"40131,68","33764,05",-,-,"6367,63",-,-,"318,51","318,51",353,"2,8",-,-
211200 TASSO FRAGOSO,37,37,"15647,47","12902,66",-,-,"2744,81",-,-,"422,9","422,9",107,"2,9",-,-
211210 TIMBIRAS,76,76,"29156,74","25826,79",-,-,"3329,95",-,-,"383,64","383,64",307,4,-,-
211220 TIMON,641,641,"302939,22","224193,27",-,-,"78745,95",-,-,"472,6","472,6",1934,3,3,"0,47"
211223 TRIZIDELA DO VALE,93,93,"36194,53","28136,71",-,-,"8057,82",-,-,"389,19","389,19",190,2,-,-
211230 TUNTUM,299,299,"110277,67","85600,41",-,-,"24677,26",-,-,"368,82","368,82",550,"1,8",2,"0,67"
211240 TURIACU,174,174,"64235,04","48664,14",-,-,"15570,9",-,-,"369,17","369,17",416,"2,4",-,-
211250 TUTOIA,235,235,"98001,37","69414,84",-,-,"28586,53",-,-,"417,03","417,03",414,"1,8",-,-
211260 URBANO SANTOS,57,57,"19648,29","13494,78",-,-,"6153,51",-,-,"344,71","344,71",169,3,-,-
211270 VARGEM GRANDE,168,168,"71593,91","52232,73",-,-,"19361,18",-,-,"426,15","426,15",421,"2,5",-,-
211280 VIANA,293,293,"142353,93","111160,17",-,-,"31193,76",-,-,"485,85","485,85",821,"2,8",-,-
211285 VILA NOVA DOS MARTIRIOS,34,34,"12213,41","10613,86",-,-,"1599,55",-,-,"359,22","359,22",98,"2,9",-,-
211290 VITORIA DO MEARIM,105,105,"49401,79","32830,69",-,-,"16571,1",-,-,"470,49","470,49",232,"2,2",-,-
211300 VITORINO FREIRE,155,155,"67011,48","49627,94",-,-,"17383,54",-,-,"432,33","432,33",358,"2,3",1,"0,65"
211400 ZE DOCA,380,380,"185720,91","140265,36",-,-,"45455,55",-,-,"488,74","488,74",1375,"3,6",-,-
220010 AGRICOLANDIA,14,14,"4653,22","4170,02",-,-,"483,2",-,-,"332,37","332,37",54,"3,9",-,-
220020 AGUA BRANCA,47,47,"14374,07","11404,99",-,-,"2969,08",-,-,"305,83","305,83",133,"2,8",-,-
220025 ALAGOINHA DO PIAUI,28,28,"10405,52","9296,06",-,-,"1109,46",-,-,"371,63","371,63",59,"2,1",-,-
220030 ALTO LONGA,18,18,"6920,8","5787,33",-,-,"1133,47",-,-,"384,49","384,49",65,"3,6",-,-
220040 ALTOS,74,74,"25122,47","20818,1",-,-,"4304,37",-,-,"339,49","339,49",246,"3,3",1,"1,35"
220050 AMARANTE,95,95,"34720,44","28073,66",-,-,"6646,78",-,-,"365,48","365,48",229,"2,4",-,-
