Período:Set/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210880 PIRAPEMAS,52,52,"18517,87","14010,9",-,-,"4506,97",-,-,"356,11","356,11",127,"2,4",-,-
210890 POCAO DE PEDRAS,205,205,72675,"57304,81",-,-,"15370,19",-,-,"354,51","354,51",487,"2,4",-,-
210900 PORTO FRANCO,333,333,"141196,55","101936,7",-,-,"39259,85",-,-,"424,01","424,01",724,"2,2",2,"0,6"
210910 PRESIDENTE DUTRA,254,254,"98625,38","73026,05",-,-,"25599,33",-,-,"388,29","388,29",798,"3,1",-,-
210920 PRESIDENTE JUSCELINO,40,40,"12324,28","10494,37",-,-,"1829,91",-,-,"308,11","308,11",78,"1,9",-,-
210930 PRESIDENTE VARGAS,27,27,"9553,26","7714,52",-,-,"1838,74",-,-,"353,82","353,82",81,3,-,-
210940 PRIMEIRA CRUZ,82,82,"28152,51","24803,8",-,-,"3348,71",-,-,"343,32","343,32",240,"2,9",-,-
210945 RAPOSA,95,95,"71616,18","64007,74",-,-,"7608,44",-,-,"753,85","753,85",2094,22,-,-
210950 RIACHAO,146,146,"55382,1","44387,69",-,-,"10994,41",-,-,"379,33","379,33",368,"2,5",-,-
210960 ROSARIO,213,213,86667,"69230,77",-,-,"17436,23",-,-,"406,89","406,89",621,"2,9",-,-
210970 SAMBAIBA,29,29,"11331,07","9063,27",-,-,"2267,8",-,-,"390,73","390,73",79,"2,7",-,-
210975 SANTA FILOMENA DO MARANHAO,21,21,"7058,62","5844,92",-,-,"1213,7",-,-,"336,12","336,12",42,2,-,-
210980 SANTA HELENA,143,143,"59819,23","44801,39",-,-,"15017,84",-,-,"418,32","418,32",291,2,-,-
210990 SANTA INES,496,496,"242810,02","178385,08",-,-,"64424,94",-,-,"489,54","489,54",1598,"3,2",-,-
211000 SANTA LUZIA,254,254,"101314,32","71855,35",-,-,"29458,97",-,-,"398,88","398,88",869,"3,4",-,-
211003 SANTA LUZIA DO PARUA,143,143,"56325,66","46909,84",-,-,"9415,82",-,-,"393,89","393,89",553,"3,9",-,-
211010 SANTA QUITERIA DO MARANHAO,150,150,"56168,87","43022,62",-,-,"13146,25",-,-,"374,46","374,46",291,"1,9",-,-
211020 SANTA RITA,109,109,"44962,85","30983,11",-,-,"13979,74",-,-,"412,5","412,5",168,"1,5",-,-
211027 SANTO AMARO DO MARANHAO,46,46,"15475,82","12785,83",-,-,"2689,99",-,-,"336,43","336,43",90,2,1,"2,17"
211030 SANTO ANTONIO DOS LOPES,65,65,"28236,03","22869,26",-,-,"5366,77",-,-,"434,4","434,4",202,"3,1",-,-
211040 SAO BENEDITO DO RIO PRETO,41,41,"17456,1","13135,84",-,-,"4320,26",-,-,"425,76","425,76",100,"2,4",-,-
211050 SAO BENTO,155,155,"61753,14","48625,39",-,-,"13127,75",-,-,"398,41","398,41",364,"2,3",-,-
211060 SAO BERNARDO,111,111,"41696,8","31047,27",-,-,"10649,53",-,-,"375,65","375,65",291,"2,6",-,-
211070 SAO DOMINGOS DO MARANHAO,126,126,"45650,43","37157,64",-,-,"8492,79",-,-,"362,3","362,3",475,"3,8",-,-
211080 SAO FELIX DE BALSAS,33,33,"10967,44","8917,98",-,-,"2049,46",-,-,"332,35","332,35",134,"4,1",-,-
211085 SAO FRANCISCO DO BREJAO,30,30,"10546,74","9169,88",-,-,"1376,86",-,-,"351,56","351,56",92,"3,1",-,-
211090 SAO FRANCISCO DO MARANHAO,21,21,"6343,54","5079,8",-,-,"1263,74",-,-,"302,07","302,07",60,"2,9",-,-
211100 SAO JOAO BATISTA,143,143,"45549,38","36167,64",-,-,"9381,74",-,-,"318,53","318,53",337,"2,4",-,-
211102 SAO JOAO DO CARU,77,77,"34045,42","27491,14",-,-,"6554,28",-,-,"442,15","442,15",306,4,-,-
211110 SAO JOAO DOS PATOS,162,162,"63540,02","51195,6",-,-,"12344,42",-,-,"392,22","392,22",314,"1,9",2,"1,23"
211120 SAO JOSE DE RIBAMAR,270,270,"122927,93","82385,69",-,-,"40542,24",-,-,"455,29","455,29",951,"3,5",-,-
211125 SAO JOSE DOS BASILIOS,34,34,"12191,81","9965,51",-,-,"2226,3",-,-,"358,58","358,58",96,"2,8",-,-
211130 SAO LUIS,7166,7656,"8248671,56","6577683,26",-,-,"1670988,3",-,-,"1077,41","1151,08",70078,"9,8",236,"3,29"
211140 SAO LUIS GONZAGA DO MARANHAO,77,77,"28785,4","23890,89",-,-,"4894,51",-,-,"373,84","373,84",241,"3,1",-,-
211150 SAO MATEUS DO MARANHAO,136,136,"61824,07","42350,44",-,-,"19473,63",-,-,"454,59","454,59",278,2,-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,92,92,31624,"24750,12",-,-,"6873,88",-,-,"343,74","343,74",303,"3,3",-,-
211170 SAO VICENTE FERRER,230,230,"85637,84","66873,82",-,-,"18764,02",-,-,"372,34","372,34",601,"2,6",-,-
