Período:Fev/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210670 MIRADOR,104,104,"36441,75","29256,67",-,-,"7185,08",-,-,"350,4","350,4",221,"2,1",-,-
210675 MIRANDA DO NORTE,105,105,"38523,8","33797,22",-,-,"4726,58",-,-,"366,89","366,89",324,"3,1",-,-
210690 MONCAO,85,85,"32269,31","26008,82",-,-,"6260,49",-,-,"379,64","379,64",255,3,-,-
210700 MONTES ALTOS,67,67,"27572,65","24016,2",-,-,"3556,45",-,-,"411,53","411,53",133,2,-,-
210710 MORROS,70,70,"23823,27","21249,29",-,-,"2573,98",-,-,"340,33","340,33",197,"2,8",-,-
210720 NINA RODRIGUES,38,38,"11947,69","9769,53",-,-,"2178,16",-,-,"314,41","314,41",72,"1,9",-,-
210725 NOVA COLINAS,21,21,"8442,4","6969,44",-,-,"1472,96",-,-,"402,02","402,02",48,"2,3",-,-
210735 NOVA OLINDA DO MARANHAO,48,48,"16158,37","14332,07",-,-,"1826,3",-,-,"336,63","336,63",165,"3,4",-,-
210745 OLINDA NOVA DO MARANHAO,32,32,"11648,96","10169,45",-,-,"1479,51",-,-,"364,03","364,03",83,"2,6",-,-
210750 PACO DO LUMIAR,134,134,"61262,92","44294,47",-,-,"16968,45",-,-,"457,19","457,19",476,"3,6",-,-
210760 PALMEIRANDIA,139,139,"46484,97","37788,17",-,-,"8696,8",-,-,"334,42","334,42",356,"2,6",-,-
210770 PARAIBANO,60,60,"22763,64","18241,48",-,-,"4522,16",-,-,"379,39","379,39",184,"3,1",-,-
210780 PARNARAMA,100,100,"36004,61","28109,53",-,-,"7895,08",-,-,"360,05","360,05",313,"3,1",-,-
210790 PASSAGEM FRANCA,221,221,"89263,4","73166,03",-,-,"16097,37",-,-,"403,91","403,91",568,"2,6",-,-
210800 PASTOS BONS,113,113,"45654,44","36072,08",-,-,"9582,36",-,-,"404,02","404,02",298,"2,6",-,-
210810 PAULO RAMOS,173,173,"68830,62","50396,38",-,-,"18434,24",-,-,"397,86","397,86",406,"2,3",-,-
210820 PEDREIRAS,350,350,"145359,37","107415,01",-,-,"37944,36",-,-,"415,31","415,31",829,"2,4",2,"0,57"
210825 PEDRO DO ROSARIO,58,58,"20498,48","15781,38",-,-,"4717,1",-,-,"353,42","353,42",153,"2,6",-,-
210830 PENALVA,70,70,"29818,07","20377,04",-,-,"9441,03",-,-,"425,97","425,97",153,"2,2",-,-
210850 PINDARE-MIRIM,96,96,"41613,34","30725,91",-,-,"10887,43",-,-,"433,47","433,47",256,"2,7",1,"1,04"
210860 PINHEIRO,529,529,"217104,04","148840,07",-,-,"68263,97",-,-,"410,4","410,4",1303,"2,5",14,"2,65"
210870 PIO XII,131,131,"48894,46","36950,09",-,-,"11944,37",-,-,"373,24","373,24",411,"3,1",-,-
210880 PIRAPEMAS,61,61,"23147,07","17850,7",-,-,"5296,37",-,-,"379,46","379,46",121,2,-,-
210890 POCAO DE PEDRAS,163,163,"58332,48","46771,46",-,-,"11561,02",-,-,"357,87","357,87",364,"2,2",-,-
210900 PORTO FRANCO,357,357,167609,"124964,82",-,-,"42644,18",-,-,"469,49","469,49",1109,"3,1",2,"0,56"
