Período:Mar/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150747 SAO JOAO DE PIRABAS,188,188,"72790,53","61732,55",-,-,"11057,98",-,-,"387,18","387,18",626,"3,3",-,-
150750 SAO JOAO DO ARAGUAIA,34,34,"10782,62","9522,28",-,-,"1260,34",-,-,"317,14","317,14",89,"2,6",-,-
150760 SAO MIGUEL DO GUAMA,234,234,"81802,68","61496,42",-,-,"20306,26",-,-,"349,58","349,58",677,"2,9",-,-
150770 SAO SEBASTIAO DA BOA VISTA,77,77,"25880,64","22511,95",-,-,"3368,69",-,-,"336,11","336,11",227,"2,9",-,-
150790 SOURE,97,97,"44263,05","36619,79",-,-,"7643,26",-,-,"456,32","456,32",250,"2,6",-,-
150795 TAILANDIA,220,220,"92136,75","68162,52",-,-,"23974,23",-,-,"418,8","418,8",480,"2,2",-,-
150797 TERRA SANTA,32,32,"9019,22","7434,29",-,-,"1584,93",-,-,"281,85","281,85",107,"3,3",-,-
150800 TOME-ACU,160,160,"58810,21","47663,48",-,-,"11146,73",-,-,"367,56","367,56",609,"3,8",-,-
150808 TUCUMA,205,205,"92786,4","78114,65",-,-,"14671,75",-,-,"452,62","452,62",587,"2,9",-,-
150810 TUCURUI,576,576,"262868,44","175682,02",-,-,"87186,42",-,-,"456,37","456,37",2290,4,6,"1,04"
150812 ULIANOPOLIS,334,334,"154949,37","122437,38",-,-,"32511,99",-,-,"463,92","463,92",940,"2,8",-,-
150815 URUARA,335,335,"122590,93","98497,24",-,-,"24093,69",-,-,"365,94","365,94",1006,3,-,-
150820 VIGIA,179,179,"71911,55","55632,21",-,-,"16279,34",-,-,"401,74","401,74",402,"2,2",-,-
150830 VISEU,196,196,"92964,98","75832,81",-,-,"17132,17",-,-,"474,31","474,31",536,"2,7",-,-
150840 XINGUARA,315,315,"130922,57","106621,98",-,-,"24300,59",-,-,"415,63","415,63",879,"2,8",-,-
160020 CALCOENE,153,153,"31686,1","25174,31",-,-,"6511,79",-,-,"207,1","207,1",288,"1,9",-,-
160027 LARANJAL DO JARI,292,292,"99437,49","72150,33",-,-,"27287,16",-,-,"340,54","340,54",860,"2,9",5,"1,71"
160030 MACAPA,2193,2193,"1340589,79","969992,06",-,-,"370597,73",-,-,"611,3","611,3",10384,"4,7",39,"1,78"
160050 OIAPOQUE,120,120,"41709,88","30044,29",-,-,"11665,59",-,-,"347,58","347,58",213,"1,8",2,"1,67"
160053 PORTO GRANDE,34,34,"10243,64","7839,28",-,-,"2404,36",-,-,"301,28","301,28",102,3,-,-
160060 SANTANA,493,493,"226654,87","156656,43",-,-,"69998,44",-,-,"459,75","459,75",1737,"3,5",2,"0,41"
170100 ANANAS,86,86,"32886,84","26209,36",-,-,"6677,48",-,-,"382,41","382,41",262,3,-,-
