Período:Jul/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210275 CAPINZAL DO NORTE,57,57,"20386,26","16307,63",-,-,"4078,63",-,-,"357,65","357,65",144,"2,5",-,-
210280 CAROLINA,105,105,"38963,19","32130,19",-,-,6833,-,-,"371,08","371,08",306,"2,9",-,-
210300 CAXIAS,900,900,"529020,97","394489,4",-,-,"134531,57",-,-,"587,8","587,8",6358,"7,1",29,"3,22"
210310 CEDRAL,30,30,"13432,7","9751,36",-,-,"3681,34",-,-,"447,76","447,76",73,"2,4",-,-
210312 CENTRAL DO MARANHAO,52,52,"20511,38","15936,2",-,-,"4575,18",-,-,"394,45","394,45",132,"2,5",-,-
210320 CHAPADINHA,551,551,"245896,66","167048,35",-,-,"78848,31",-,-,"446,27","446,27",1735,"3,1",7,"1,27"
210325 CIDELANDIA,38,38,"15003,15","13148,18",-,-,"1854,97",-,-,"394,82","394,82",77,2,-,-
210330 CODO,542,542,"256551,99","172703,9",-,-,"83848,09",-,-,"473,34","473,34",1849,"3,4",14,"2,58"
210340 COELHO NETO,299,299,"152133,03","108257,45",-,-,"43875,58",-,-,"508,81","508,81",983,"3,3",-,-
210350 COLINAS,389,389,"156407,89","123626,21",-,-,"32781,68",-,-,"402,08","402,08",1198,"3,1",-,-
210360 COROATA,414,414,"193591,71","140421,04",-,-,"53170,67",-,-,"467,61","467,61",1255,3,7,"1,69"
210370 CURURUPU,372,372,"135256,18","103500,17",-,-,"31756,01",-,-,"363,59","363,59",1248,"3,4",13,"3,49"
210380 DOM PEDRO,102,102,"42968,12","33293,23",-,-,"9674,89",-,-,"421,26","421,26",271,"2,7",-,-
210390 DUQUE BACELAR,81,81,"32961,3","28873,24",-,-,"4088,06",-,-,"406,93","406,93",225,"2,8",-,-
210400 ESPERANTINOPOLIS,109,109,"37966,28","28530,69",-,-,"9435,59",-,-,"348,31","348,31",266,"2,4",-,-
210405 ESTREITO,238,238,"114441,54","89636,53",-,-,"24805,01",-,-,"480,85","480,85",685,"2,9",2,"0,84"
210410 FORTALEZA DOS NOGUEIRAS,61,61,"26072,95","20735,74",-,-,"5337,21",-,-,"427,43","427,43",116,"1,9",-,-
210420 FORTUNA,46,46,"18870,29","14915,86",-,-,"3954,43",-,-,"410,22","410,22",135,"2,9",-,-
210440 GONCALVES DIAS,100,100,"40912,87","32927,61",-,-,"7985,26",-,-,"409,13","409,13",217,"2,2",1,1
210450 GOVERNADOR ARCHER,56,56,"22779,83","17802,96",-,-,"4976,87",-,-,"406,78","406,78",147,"2,6",-,-
210455 GOVERNADOR EDISON LOBAO,36,36,"13150,14","11405,99",-,-,"1744,15",-,-,"365,28","365,28",73,2,-,-
210460 GOVERNADOR EUGENIO BARROS,73,73,"30336,52","24452,76",-,-,"5883,76",-,-,"415,57","415,57",148,2,-,-
210462 GOVERNADOR LUIZ ROCHA,47,47,20490,"17119,39",-,-,"3370,61",-,-,"435,96","435,96",143,3,-,-
210467 GOVERNADOR NUNES FREIRE,441,441,"186722,61","144625,82",-,-,"42096,79",-,-,"423,41","423,41",1526,"3,5",1,"0,23"
210470 GRACA ARANHA,52,52,"16136,31","13122,3",-,-,"3014,01",-,-,"310,31","310,31",135,"2,6",-,-
210480 GRAJAU,346,346,"201574,64","147998,3",-,-,"53576,34",-,-,"582,59","582,59",1011,"2,9",2,"0,58"
210490 GUIMARAES,55,55,"23003,8","18316,71",-,-,"4687,09",-,-,"418,25","418,25",140,"2,5",-,-
210500 HUMBERTO DE CAMPOS,86,86,"35062,3","24795,14",-,-,"10267,16",-,-,"407,7","407,7",147,"1,7",-,-
210510 ICATU,70,70,"23761,46","19112,42",-,-,"4649,04",-,-,"339,45","339,45",168,"2,4",-,-
210515 IGARAPE DO MEIO,22,22,"9420,71","6746,45",-,-,"2674,26",-,-,"428,21","428,21",62,"2,8",-,-
210520 IGARAPE GRANDE,46,46,"16738,62","13075,4",-,-,"3663,22",-,-,"363,88","363,88",112,"2,4",-,-
210530 IMPERATRIZ,1721,1795,"967666,27","738357,51",-,-,"229308,76",-,-,"539,09","562,27",9174,"5,3",64,"3,72"
210540 ITAPECURU MIRIM,274,274,"121211,67","91076,42",-,-,"30135,25",-,-,"442,38","442,38",648,"2,4",2,"0,73"
210542 ITINGA DO MARANHAO,101,101,"47568,63","38255,05",-,-,"9313,58",-,-,"470,98","470,98",269,"2,7",-,-
210550 JOAO LISBOA,104,104,"40080,7","34759,22",-,-,"5321,48",-,-,"385,39","385,39",239,"2,3",-,-
210560 JOSELANDIA,86,86,"30858,84","25454,67",-,-,"5404,17",-,-,"358,82","358,82",229,"2,7",-,-
210570 LAGO DA PEDRA,318,318,"154931,67","112892,69",-,-,"42038,98",-,-,"487,21","487,21",747,"2,3",5,"1,57"
210580 LAGO DO JUNCO,51,51,"22647,48","19735,84",-,-,"2911,64",-,-,"444,07","444,07",177,"3,5",-,-
210600 LIMA CAMPOS,55,55,"22003,71","17709,52",-,-,"4294,19",-,-,"400,07","400,07",102,"1,9",-,-
210610 LORETO,44,44,"17597,06","13853,39",-,-,"3743,67",-,-,"399,93","399,93",134,3,-,-
210630 MAGALHAES DE ALMEIDA,21,21,"8905,2","6650,51",-,-,"2254,69",-,-,"424,06","424,06",44,"2,1",-,-
210640 MATA ROMA,63,63,"22996,87","19499,08",-,-,"3497,79",-,-,"365,03","365,03",154,"2,4",-,-
210650 MATINHA,75,75,"28202,44","22811,01",-,-,"5391,43",-,-,"376,03","376,03",192,"2,6",-,-
210660 MATOES,112,112,"32148,53","26972,15",-,-,"5176,38",-,-,"287,04","287,04",282,"2,5",-,-
210675 MIRANDA DO NORTE,137,137,"56824,81","47476,32",-,-,"9348,49",-,-,"414,78","414,78",339,"2,5",-,-
210690 MONCAO,87,87,"35742,49","28917,16",-,-,"6825,33",-,-,"410,83","410,83",380,"4,4",-,-
210700 MONTES ALTOS,74,74,"27582,45","23944,71",-,-,"3637,74",-,-,"372,74","372,74",142,"1,9",-,-
210720 NINA RODRIGUES,43,43,"17129,37","13096,2",-,-,"4033,17",-,-,"398,36","398,36",80,"1,9",-,-
210725 NOVA COLINAS,19,19,"6808,7","5770,87",-,-,"1037,83",-,-,"358,35","358,35",43,"2,3",-,-
210735 NOVA OLINDA DO MARANHAO,20,20,"8360,7","7386,74",-,-,"973,96",-,-,"418,04","418,04",70,"3,5",-,-
210740 OLHO D'AGUA DAS CUNHAS,61,61,"30755,57","25277,04",-,-,"5478,53",-,-,"504,19","504,19",183,3,-,-
210745 OLINDA NOVA DO MARANHAO,89,89,"38166,39","30301,44",-,-,"7864,95",-,-,"428,84","428,84",235,"2,6",-,-
210750 PACO DO LUMIAR,106,106,"49763,83","37321,63",-,-,"12442,2",-,-,"469,47","469,47",400,"3,8",-,-
210760 PALMEIRANDIA,154,154,"52153,21","42183,72",-,-,"9969,49",-,-,"338,66","338,66",361,"2,3",-,-
