Período:Dez/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210667 MILAGRES DO MARANHAO,36,36,"12091,37","9506,42",-,-,"2584,95",-,-,"335,87","335,87",104,"2,9",-,-
210670 MIRADOR,105,105,"38182,96","31578,37",-,-,"6604,59",-,-,"363,65","363,65",287,"2,7",-,-
210675 MIRANDA DO NORTE,91,91,"30392,72","23698,5",-,-,"6694,22",-,-,"333,99","333,99",203,"2,2",-,-
210680 MIRINZAL,86,86,"33231,6","24030,16",-,-,"9201,44",-,-,"386,41","386,41",179,"2,1",-,-
210690 MONCAO,48,48,"19173,01","13695,35",-,-,"5477,66",-,-,"399,44","399,44",108,"2,3",-,-
210710 MORROS,211,211,"110514,54","86532,12",-,-,"23982,42",-,-,"523,77","523,77",476,"2,3",-,-
210720 NINA RODRIGUES,58,58,"19324,85","16295,66",-,-,"3029,19",-,-,"333,19","333,19",191,"3,3",-,-
210725 NOVA COLINAS,29,29,"10381,58","9051,12",-,-,"1330,46",-,-,"357,99","357,99",58,2,-,-
210735 NOVA OLINDA DO MARANHAO,82,82,"29019,2","23620,76",-,-,"5398,44",-,-,"353,89","353,89",265,"3,2",-,-
210745 OLINDA NOVA DO MARANHAO,63,63,"29673,18","27252,44",-,-,"2420,74",-,-,471,471,127,2,-,-
210750 PACO DO LUMIAR,141,141,"70834,91","55622,9",-,-,"15212,01",-,-,"502,38","502,38",583,"4,1",1,"0,71"
210770 PARAIBANO,8,8,"2589,5","2245,84",-,-,"343,66",-,-,"323,69","323,69",19,"2,4",-,-
210780 PARNARAMA,25,25,"8181,25","6332,48",-,-,"1848,77",-,-,"327,25","327,25",85,"3,4",-,-
210790 PASSAGEM FRANCA,322,322,"126420,86","107849,25",-,-,"18571,61",-,-,"392,61","392,61",905,"2,8",-,-
210800 PASTOS BONS,114,114,"40270,41","31193,76",-,-,"9076,65",-,-,"353,25","353,25",540,"4,7",-,-
210805 PAULINO NEVES,103,103,"45643,15","35724,37",-,-,"9918,78",-,-,"443,14","443,14",238,"2,3",1,"0,97"
210810 PAULO RAMOS,143,143,"52362,59","41243,77",-,-,"11118,82",-,-,"366,17","366,17",459,"3,2",-,-
210820 PEDREIRAS,389,389,"150611,81","114386,43",-,-,"36225,38",-,-,"387,18","387,18",851,"2,2",7,"1,8"
210825 PEDRO DO ROSARIO,138,138,"41533,64","34671,24",-,-,"6862,4",-,-,"300,97","300,97",471,"3,4",-,-
210830 PENALVA,72,72,"27813,43","19913,09",-,-,"7900,34",-,-,"386,3","386,3",139,"1,9",-,-
210845 PERITORO,197,197,"114085,96","88097,09",-,-,"25988,87",-,-,"579,12","579,12",830,"4,2",7,"3,55"
210850 PINDARE-MIRIM,64,64,"25184,23","22021,61",-,-,"3162,62",-,-,"393,5","393,5",248,"3,9",-,-
210860 PINHEIRO,214,214,"69936,4","47112,67",-,-,"22823,73",-,-,"326,81","326,81",495,"2,3",3,"1,4"
210870 PIO XII,68,68,"25685,37","19913,54",-,-,"5771,83",-,-,"377,73","377,73",204,3,-,-
210880 PIRAPEMAS,77,77,"28182,77","22528,09",-,-,"5654,68",-,-,"366,01","366,01",235,"3,1",-,-
210890 POCAO DE PEDRAS,42,42,"14706,38","11382,7",-,-,"3323,68",-,-,"350,15","350,15",105,"2,5",-,-
210900 PORTO FRANCO,262,262,"100799,64","78908,78",-,-,"21890,86",-,-,"384,73","384,73",641,"2,4",2,"0,76"
210910 PRESIDENTE DUTRA,429,429,"392385,37","310875,5",-,-,"81509,87",-,-,"914,65","914,65",2792,"6,5",20,"4,66"
210920 PRESIDENTE JUSCELINO,65,65,"34033,03",29827,-,-,"4206,03",-,-,"523,59","523,59",253,"3,9",-,-
210930 PRESIDENTE VARGAS,31,31,"10579,21","9197,33",-,-,"1381,88",-,-,"341,26","341,26",90,"2,9",-,-
210940 PRIMEIRA CRUZ,9,9,"4141,16","3835,43",-,-,"305,73",-,-,"460,13","460,13",21,"2,3",-,-
210945 RAPOSA,86,86,"38252,4","30504,13",-,-,"7748,27",-,-,"444,8","444,8",271,"3,2",-,-
210950 RIACHAO,159,159,"54431,32","44293,13",-,-,"10138,19",-,-,"342,34","342,34",388,"2,4",-,-
210960 ROSARIO,371,371,"133547,07","115830,82",-,-,"17716,25",-,-,"359,97","359,97",1267,"3,4",-,-
210970 SAMBAIBA,70,70,"29336,61","26114,31",-,-,"3222,3",-,-,"419,09","419,09",278,4,-,-
210975 SANTA FILOMENA DO MARANHAO,36,36,"12661,21","11182,19",-,-,"1479,02",-,-,"351,7","351,7",144,4,-,-
210980 SANTA HELENA,134,134,"55312,96","38782,04",-,-,"16530,92",-,-,"412,78","412,78",223,"1,7",-,-
210990 SANTA INES,459,459,"210858,92","148836,36",-,-,"62022,56",-,-,"459,39","459,39",1879,"4,1",3,"0,65"
211000 SANTA LUZIA,151,151,"62507,2","44243,29",-,-,"18263,91",-,-,"413,95","413,95",544,"3,6",-,-
211003 SANTA LUZIA DO PARUA,148,148,"50387,08","41455,28",-,-,"8931,8",-,-,"340,45","340,45",520,"3,5",-,-
211010 SANTA QUITERIA DO MARANHAO,92,92,"31831,04","24812,08",-,-,"7018,96",-,-,"345,99","345,99",194,"2,1",-,-
211020 SANTA RITA,205,205,"78369,35","62051,14",-,-,"16318,21",-,-,"382,29","382,29",424,"2,1",-,-
211027 SANTO AMARO DO MARANHAO,65,65,"20316,76","17497,47",-,-,"2819,29",-,-,"312,57","312,57",201,"3,1",-,-
211030 SANTO ANTONIO DOS LOPES,92,92,"46637,58","37749,75",-,-,"8887,83",-,-,"506,93","506,93",292,"3,2",-,-
211040 SAO BENEDITO DO RIO PRETO,53,53,"20661,69","15640,49",-,-,"5021,2",-,-,"389,84","389,84",151,"2,8",-,-
211050 SAO BENTO,43,43,"19998,04","13778,08",-,-,"6219,96",-,-,"465,07","465,07",75,"1,7",-,-
211060 SAO BERNARDO,161,161,"59217,78","45216,41",-,-,"14001,37",-,-,"367,81","367,81",498,"3,1",-,-
211065 SAO DOMINGOS DO AZEITAO,28,28,"8580,23","7585,48",-,-,"994,75",-,-,"306,44","306,44",75,"2,7",-,-
211070 SAO DOMINGOS DO MARANHAO,130,130,"56965,82","42341,61",-,-,"14624,21",-,-,"438,2","438,2",379,"2,9",-,-
211080 SAO FELIX DE BALSAS,32,32,"14212,72","12669,24",-,-,"1543,48",-,-,"444,15","444,15",127,4,-,-
211090 SAO FRANCISCO DO MARANHAO,3,3,"691,65","593,26",-,-,"98,39",-,-,"230,55","230,55",6,2,-,-
211102 SAO JOAO DO CARU,81,81,"34790,61","29047,35",-,-,"5743,26",-,-,"429,51","429,51",280,"3,5",-,-
211110 SAO JOAO DOS PATOS,74,74,"29536,35","21276,49",-,-,"8259,86",-,-,"399,14","399,14",141,"1,9",-,-
211120 SAO JOSE DE RIBAMAR,318,318,"171922,69","103098,57",-,-,"68824,12",-,-,"540,64","540,64",900,"2,8",1,"0,31"
211125 SAO JOSE DOS BASILIOS,47,47,"12430,99","10674,76",-,-,"1756,23",-,-,"264,49","264,49",111,"2,4",-,-
211130 SAO LUIS,6145,6533,"7908300,71","6192748,1",-,-,"1715552,61",-,-,"1210,52","1286,95",56643,"9,2",250,"4,07"
211140 SAO LUIS GONZAGA DO MARANHAO,196,196,"68484,68","54849,09",-,-,"13635,59",-,-,"349,41","349,41",592,3,-,-
211150 SAO MATEUS DO MARANHAO,48,48,"19884,6","13738,48",-,-,"6146,12",-,-,"414,26","414,26",162,"3,4",-,-
211153 SAO PEDRO DA AGUA BRANCA,61,61,"25762,39","22713,15",-,-,"3049,24",-,-,"422,33","422,33",194,"3,2",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,101,101,"43353,04","37005,14",-,-,"6347,9",-,-,"429,24","429,24",434,"4,3",-,-
211170 SAO VICENTE FERRER,7,7,"2898,1","2662,84",-,-,"235,26",-,-,"414,01","414,01",12,"1,7",-,-
211172 SATUBINHA,48,48,"14954,04","11400,13",-,-,"3553,91",-,-,"311,54","311,54",131,"2,7",-,-
211174 SENADOR ALEXANDRE COSTA,59,59,"20807,83","17360,78",-,-,"3447,05",-,-,"352,68","352,68",164,"2,8",-,-
211180 SITIO NOVO,90,90,"31298,37","27177,77",-,-,"4120,6",-,-,"347,76","347,76",175,"1,9",-,-
211190 SUCUPIRA DO NORTE,48,48,"15290,35","13530,26",-,-,"1760,09",-,-,"318,55","318,55",119,"2,5",-,-
211195 SUCUPIRA DO RIACHAO,73,73,"18544,97","15920,89",-,-,"2624,08",-,-,"254,04","254,04",125,"1,7",-,-
211200 TASSO FRAGOSO,50,50,"22405,07","18861,15",-,-,"3543,92",-,-,"448,1","448,1",181,"3,6",-,-
211220 TIMON,287,287,"144605,07","89107,35",-,-,"55497,72",-,-,"503,85","503,85",781,"2,7",-,-
211230 TUNTUM,56,56,"20476,2","15839,45",-,-,"4636,75",-,-,"365,65","365,65",105,"1,9",-,-
211240 TURIACU,210,210,"80900,88","63012,05",-,-,"17888,83",-,-,"385,24","385,24",515,"2,5",-,-
211250 TUTOIA,172,172,"72876,72","54165,31",-,-,"18711,41",-,-,"423,7","423,7",418,"2,4",-,-
211260 URBANO SANTOS,118,118,"43975,23","32696,58",-,-,"11278,65",-,-,"372,67","372,67",250,"2,1",-,-
211270 VARGEM GRANDE,195,195,"72295,43","52393,92",-,-,"19901,51",-,-,"370,75","370,75",484,"2,5",4,"2,05"
211280 VIANA,184,184,"82339,38","56068,56",-,-,"26270,82",-,-,"447,5","447,5",455,"2,5",-,-
211285 VILA NOVA DOS MARTIRIOS,57,57,"22037,7","19259,02",-,-,"2778,68",-,-,"386,63","386,63",153,"2,7",-,-
211290 VITORIA DO MEARIM,4,4,"1995,15","1322,12",-,-,"673,03",-,-,"498,79","498,79",39,"9,8",-,-
211300 VITORINO FREIRE,66,66,"28634,3","19345,52",-,-,"9288,78",-,-,"433,85","433,85",141,"2,1",-,-
211400 ZE DOCA,130,130,"59235,73","42373,42",-,-,"16862,31",-,-,"455,66","455,66",423,"3,3",-,-
220020 AGUA BRANCA,86,86,"27897,29","22854,37",-,-,"5042,92",-,-,"324,39","324,39",257,3,-,-
220040 ALTOS,23,23,"6490,77","5375,18",-,-,"1115,59",-,-,"282,21","282,21",124,"5,4",-,-
220050 AMARANTE,134,134,"43967,19","36480,94",-,-,"7486,25",-,-,"328,11","328,11",336,"2,5",-,-
220090 AROAZES,5,5,"2187,44","1901,73",-,-,"285,71",-,-,"437,49","437,49",12,"2,4",-,-
220110 AVELINO LOPES,54,54,"19072,32","15728,78",-,-,"3343,54",-,-,"353,19","353,19",108,2,-,-
220120 BARRAS,129,129,"49719,85","38527,24",-,-,"11192,61",-,-,"385,43","385,43",356,"2,8",1,"0,78"
220150 BATALHA,62,62,"21595,62","18188,18",-,-,"3407,44",-,-,"348,32","348,32",284,"4,6",-,-
220160 BENEDITINOS,5,5,"1958,33","1694,4",-,-,"263,93",-,-,"391,67","391,67",29,"5,8",-,-
220180 BOCAINA,6,6,"2884,9","2644,29",-,-,"240,61",-,-,"480,82","480,82",17,"2,8",-,-
220190 BOM JESUS,434,434,"194564,64","148724,26",-,-,"45840,38",-,-,"448,31","448,31",1579,"3,6",-,-
220220 CAMPO MAIOR,517,517,"226511,84","173598,46",-,-,"52913,38",-,-,"438,13","438,13",1320,"2,6",6,"1,16"
220230 CANTO DO BURITI,150,150,66431,"56504,04",-,-,"9926,96",-,-,"442,87","442,87",501,"3,3",-,-
220240 CAPITAO DE CAMPOS,7,7,"1744,77","1487,57",-,-,"257,2",-,-,"249,25","249,25",25,"3,6",-,-
220250 CARACOL,56,56,"15514,13","13280,56",-,-,"2233,57",-,-,"277,04","277,04",122,"2,2",-,-
220260 CASTELO DO PIAUI,161,161,"77318,94","56747,56",-,-,"20571,38",-,-,"480,24","480,24",451,"2,8",-,-
220290 CORRENTE,2,2,"827,41","588,24",-,-,"239,17",-,-,"413,7","413,7",4,2,-,-
220310 CRISTINO CASTRO,113,113,"46173,33","41577,08",-,-,"4596,25",-,-,"408,61","408,61",352,"3,1",-,-
220320 CURIMATA,127,127,"45570,62","36695,63",-,-,"8874,99",-,-,"358,82","358,82",258,2,-,-
220350 ELESBAO VELOSO,82,82,"26351,95","21885,11",-,-,"4466,84",-,-,"321,37","321,37",255,"3,1",1,"1,22"
220370 ESPERANTINA,337,337,"150408,81","119160,84",-,-,"31247,97",-,-,"446,32","446,32",665,2,-,-
220390 FLORIANO,736,736,"440177,58","345882,69",-,-,"94294,89",-,-,"598,07","598,07",2278,"3,1",24,"3,26"
220400 FRANCINOPOLIS,6,6,"1053,02","865,6",-,-,"187,42",-,-,"175,5","175,5",14,"2,3",-,-
220430 FRONTEIRAS,190,190,"85910,88","72824,69",-,-,"13086,19",-,-,"452,16","452,16",429,"2,3",2,"1,05"
220450 GUADALUPE,127,127,"52729,55","44174,57",-,-,"8554,98",-,-,"415,19","415,19",418,"3,3",-,-
220480 IPIRANGA DO PIAUI,12,12,"3261,66","2764,57",-,-,"497,09",-,-,"271,81","271,81",26,"2,2",-,-
220500 ITAINOPOLIS,59,59,"17691,3","15514,23",-,-,"2177,07",-,-,"299,85","299,85",124,"2,1",-,-
