Período:Out/2012,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150345 IPIXUNA DO PARA,187,187,"79731,14","62915,82",-,-,"16815,32",-,-,"426,37","426,37",602,"3,2",-,-
150350 IRITUIA,115,115,"37311,85","32414,77",-,-,"4897,08",-,-,"324,45","324,45",332,"2,9",-,-
150360 ITAITUBA,684,684,"308409,6","239864,97",-,-,"68544,63",-,-,"450,89","450,89",2062,3,15,"2,19"
150370 ITUPIRANGA,125,125,"52239,37","38175,19",-,-,"14064,18",-,-,"417,91","417,91",273,"2,2",-,-
150380 JACUNDA,402,402,"137632,73","113168,66",-,-,"24464,07",-,-,"342,37","342,37",871,"2,2",-,-
150390 JURUTI,208,208,"66927,55","49834,08",-,-,"17093,47",-,-,"321,77","321,77",467,"2,2",-,-
150400 LIMOEIRO DO AJURU,312,312,"101644,67",77354,-,-,"24290,67",-,-,"325,78","325,78",662,"2,1",-,-
150405 MAE DO RIO,250,250,"102649,28","78841,62",-,-,"23807,66",-,-,"410,6","410,6",660,"2,6",-,-
150420 MARABA,608,608,"632822,88","505709,17",-,-,"127113,71",-,-,"1040,83","1040,83",3897,"6,4",28,"4,61"
150430 MARACANA,44,44,"18589,95","13377,29",-,-,"5212,66",-,-,"422,5","422,5",125,"2,8",-,-
150442 MARITUBA,718,718,"572949,6","430825,33",-,-,"142124,27",-,-,"797,98","797,98",2541,"3,5",10,"1,39"
150445 MEDICILANDIA,150,150,"54369,45","42025,66",-,-,"12343,79",-,-,"362,46","362,46",359,"2,4",-,-
150450 MELGACO,24,24,"8494,82","6798,45",-,-,"1696,37",-,-,"353,95","353,95",68,"2,8",-,-
150460 MOCAJUBA,131,131,"70056,1","54114,09",-,-,"15942,01",-,-,"534,78","534,78",468,"3,6",-,-
150470 MOJU,273,273,"119323,3",82192,-,-,"37131,3",-,-,"437,08","437,08",632,"2,3",1,"0,37"
150480 MONTE ALEGRE,363,363,"134500,23","103307,24",-,-,"31192,99",-,-,"370,52","370,52",1100,3,5,"1,38"
150490 MUANA,170,170,"69572,1","48597,84",-,-,"20974,26",-,-,"409,25","409,25",320,"1,9",-,-
150503 NOVO PROGRESSO,203,203,"64895,82","49524,37",-,-,"15371,45",-,-,"319,68","319,68",423,"2,1",3,"1,48"
150506 NOVO REPARTIMENTO,135,135,"56252,96","42165,07",-,-,"14087,89",-,-,"416,69","416,69",331,"2,5",-,-
150510 OBIDOS,297,297,"119992,52","93805,87",-,-,"26186,65",-,-,"404,02","404,02",913,"3,1",3,"1,01"
150520 OEIRAS DO PARA,60,60,"27596,17","21495,24",-,-,"6100,93",-,-,"459,94","459,94",188,"3,1",-,-
150530 ORIXIMINA,283,283,"121307,56","90430,06",-,-,"30877,5",-,-,"428,65","428,65",805,"2,8",2,"0,71"
150540 OUREM,61,61,"21752,62","16477,11",-,-,"5275,51",-,-,"356,6","356,6",113,"1,9",-,-
150543 OURILANDIA DO NORTE,197,197,"91703,98","74978,22",-,-,"16725,76",-,-,"465,5","465,5",481,"2,4",-,-
150548 PACAJA,115,115,"44694,71","32539,23",-,-,"12155,48",-,-,"388,65","388,65",241,"2,1",-,-
150549 PALESTINA DO PARA,19,19,"4948,56","3734,96",-,-,"1213,6",-,-,"260,45","260,45",58,"3,1",-,-
150550 PARAGOMINAS,405,405,"186424,63","123552,84",-,-,"62871,79",-,-,"460,31","460,31",993,"2,5",2,"0,49"
150553 PARAUAPEBAS,488,488,"235488,08","160868,08",-,-,74620,-,-,"482,56","482,56",1550,"3,2",9,"1,84"
150555 PAU D'ARCO,30,30,11715,"9422,01",-,-,"2292,99",-,-,"390,5","390,5",116,"3,9",-,-
150563 PICARRA,65,65,"19292,63","16831,5",-,-,"2461,13",-,-,"296,81","296,81",132,2,-,-
150565 PLACAS,70,70,"26969,2","21172,87",-,-,"5796,33",-,-,"385,27","385,27",180,"2,6",-,-
150580 PORTEL,167,167,"71862,76","50062,22",-,-,"21800,54",-,-,"430,32","430,32",326,2,-,-
150590 PORTO DE MOZ,125,125,"49317,1","36741,79",-,-,"12575,31",-,-,"394,54","394,54",348,"2,8",-,-
150600 PRAINHA,105,105,"35236,88","26835,41",-,-,"8401,47",-,-,"335,59","335,59",240,"2,3",-,-
150613 REDENCAO,694,694,"673312,99","544975,37",-,-,"128337,62",-,-,"970,19","970,19",3993,"5,8",33,"4,76"
150616 RIO MARIA,181,181,"63079,81","52770,79",-,-,"10309,02",-,-,"348,51","348,51",438,"2,4",-,-
