Período:Fev/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150810 TUCURUI,513,513,"387056,42","285564,04",-,-,"101492,38",-,-,"754,5","754,5",3008,"5,9",18,"3,51"
150812 ULIANOPOLIS,326,326,"131185,51","109350,06",-,-,"21835,45",-,-,"402,41","402,41",822,"2,5",-,-
150815 URUARA,427,427,"144953,01","117788,7",-,-,"27164,31",-,-,"339,47","339,47",1158,"2,7",4,"0,94"
150820 VIGIA,211,211,"79632,92","61555,93",-,-,"18076,99",-,-,"377,41","377,41",487,"2,3",1,"0,47"
150830 VISEU,274,274,"97383,92","79452,74",-,-,"17931,18",-,-,"355,42","355,42",594,"2,2",2,"0,73"
150840 XINGUARA,154,154,"38194,66","29460,24",-,-,"8734,42",-,-,"248,02","248,02",450,"2,9",-,-
160010 AMAPA,3,3,"1274,63","983,32",-,-,"291,31",-,-,"424,88","424,88",7,"2,3",-,-
160020 CALCOENE,29,29,"6456,03","4934,11",-,-,"1521,92",-,-,"222,62","222,62",36,"1,2",-,-
160027 LARANJAL DO JARI,275,275,"102020,53","74437,13",-,-,"27583,4",-,-,"370,98","370,98",771,"2,8",1,"0,36"
160030 MACAPA,2013,2013,"1368993,58","1005711,9",-,-,"363281,68",-,-,"680,08","680,08",11276,"5,6",70,"3,48"
160050 OIAPOQUE,44,44,"14960,53","9684,22",-,-,"5276,31",-,-,"340,01","340,01",68,"1,5",-,-
160053 PORTO GRANDE,42,42,"16212,55","12765,65",-,-,"3446,9",-,-,"386,01","386,01",123,"2,9",-,-
160060 SANTANA,508,508,"226684,42","155544,44",-,-,"71139,98",-,-,"446,23","446,23",1950,"3,8",11,"2,17"
170070 ALVORADA,80,80,"20662,01","18127,02",-,-,"2534,99",-,-,"258,28","258,28",171,"2,1",2,"2,5"
170100 ANANAS,11,11,"3271,02","2762,07",-,-,"508,95",-,-,"297,37","297,37",26,"2,4",-,-
170200 ARAGUACU,69,69,"25580,64","21366,56",-,-,"4214,08",-,-,"370,73","370,73",174,"2,5",-,-
170210 ARAGUAINA,1889,2022,"1950695,53","1537335,34",-,-,"413360,19",-,-,"964,74","1032,66",13647,"7,2",88,"4,66"
170220 ARAGUATINS,48,48,"15959,9","14028,44",-,-,"1931,46",-,-,"332,5","332,5",213,"4,4",-,-
