Período:Jan/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210610 LORETO,62,62,"27931,01","23136,1",-,-,"4794,91",-,-,"450,5","450,5",210,"3,4",-,-
210630 MAGALHAES DE ALMEIDA,67,67,"26162,82","20077,85",-,-,"6084,97",-,-,"390,49","390,49",179,"2,7",-,-
210640 MATA ROMA,90,90,"29072,91","23167,74",-,-,"5905,17",-,-,"323,03","323,03",167,"1,9",-,-
210650 MATINHA,81,81,"32998,72","22628,59",-,-,"10370,13",-,-,"407,39","407,39",164,2,-,-
210660 MATOES,154,154,"51118,11","39041,91",-,-,"12076,2",-,-,"331,94","331,94",372,"2,4",-,-
210667 MILAGRES DO MARANHAO,31,31,"11435,64",8968,-,-,"2467,64",-,-,"368,89","368,89",82,"2,6",-,-
210670 MIRADOR,113,113,"39487,11","32749,37",-,-,"6737,74",-,-,"349,44","349,44",247,"2,2",-,-
210675 MIRANDA DO NORTE,131,131,"38811,68","32587,6",-,-,"6224,08",-,-,"296,27","296,27",312,"2,4",-,-
210680 MIRINZAL,51,51,"18807,72","13908,38",-,-,"4899,34",-,-,"368,78","368,78",114,"2,2",-,-
210690 MONCAO,217,217,"78279,72","61905,77",-,-,"16373,95",-,-,"360,74","360,74",468,"2,2",-,-
210710 MORROS,136,136,"60134,96","49377,31",-,-,"10757,65",-,-,"442,17","442,17",292,"2,1",-,-
210720 NINA RODRIGUES,66,66,"22193,52","18634,19",-,-,"3559,33",-,-,"336,27","336,27",219,"3,3",-,-
210725 NOVA COLINAS,29,29,"9572,67","8312,46",-,-,"1260,21",-,-,"330,09","330,09",58,2,-,-
210735 NOVA OLINDA DO MARANHAO,53,53,"18063,49","15813,88",-,-,"2249,61",-,-,"340,82","340,82",176,"3,3",-,-
210740 OLHO D'AGUA DAS CUNHAS,112,112,"56582,35","50225,93",-,-,"6356,42",-,-,"505,2","505,2",269,"2,4",-,-
210745 OLINDA NOVA DO MARANHAO,79,79,"28955,91","23731,6",-,-,"5224,31",-,-,"366,53","366,53",174,"2,2",-,-
210750 PACO DO LUMIAR,156,156,"68597,69","52874,89",-,-,"15722,8",-,-,"439,73","439,73",410,"2,6",-,-
210760 PALMEIRANDIA,80,80,"28295,46","22463,1",-,-,"5832,36",-,-,"353,69","353,69",255,"3,2",-,-
210770 PARAIBANO,57,57,"21524,83","17667,3",-,-,"3857,53",-,-,"377,63","377,63",164,"2,9",-,-
210780 PARNARAMA,51,51,"19873,31","15515,57",-,-,"4357,74",-,-,"389,67","389,67",149,"2,9",-,-
210790 PASSAGEM FRANCA,311,311,"122921,76","103841,04",-,-,"19080,72",-,-,"395,25","395,25",851,"2,7",-,-
210800 PASTOS BONS,119,119,"46755,71","37574,47",-,-,"9181,24",-,-,"392,91","392,91",257,"2,2",-,-
210805 PAULINO NEVES,99,99,"33600,88","25102,08",-,-,"8498,8",-,-,"339,4","339,4",232,"2,3",1,"1,01"
210810 PAULO RAMOS,142,142,"47023,43","39105,72",-,-,"7917,71",-,-,"331,15","331,15",458,"3,2",-,-
210820 PEDREIRAS,525,525,"192106,06","148491,63",-,-,"43614,43",-,-,"365,92","365,92",1305,"2,5",-,-
210825 PEDRO DO ROSARIO,132,132,"41878,92","34861,38",-,-,"7017,54",-,-,"317,26","317,26",407,"3,1",-,-
210830 PENALVA,185,185,"63611,06","39938,89",-,-,"23672,17",-,-,"343,84","343,84",306,"1,7",-,-
210850 PINDARE-MIRIM,172,172,"64129,76","51498,89",-,-,"12630,87",-,-,"372,85","372,85",364,"2,1",-,-
210860 PINHEIRO,556,556,"212542,82","148733,81",-,-,"63809,01",-,-,"382,27","382,27",1301,"2,3",9,"1,62"
210870 PIO XII,125,125,"43546,87","32869,49",-,-,"10677,38",-,-,"348,37","348,37",375,3,-,-
210880 PIRAPEMAS,72,72,"25479,28","21040,89",-,-,"4438,39",-,-,"353,88","353,88",161,"2,2",-,-
210890 POCAO DE PEDRAS,86,86,"29039,12","23071,3",-,-,"5967,82",-,-,"337,66","337,66",214,"2,5",-,-
210900 PORTO FRANCO,301,301,"112294,89","85554,44",-,-,"26740,45",-,-,"373,07","373,07",693,"2,3",5,"1,66"
210910 PRESIDENTE DUTRA,649,649,"443891,59","343666,67",-,-,"100224,92",-,-,"683,96","683,96",3933,"6,1",37,"5,7"
210920 PRESIDENTE JUSCELINO,68,68,"32707,94","28594,83",-,-,"4113,11",-,-,481,481,270,4,-,-
210930 PRESIDENTE VARGAS,32,32,"9164,01","7851,87",-,-,"1312,14",-,-,"286,38","286,38",67,"2,1",-,-
210940 PRIMEIRA CRUZ,96,96,"30189,17","26809,69",-,-,"3379,48",-,-,"314,47","314,47",216,"2,3",-,-
