Período:Nov/2012,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211280 VIANA,71,71,"34747,26","21001,26",-,-,13746,-,-,"489,4","489,4",161,"2,3",-,-
211285 VILA NOVA DOS MARTIRIOS,54,54,"22210,51","19268,18",-,-,"2942,33",-,-,"411,31","411,31",150,"2,8",-,-
211290 VITORIA DO MEARIM,1,1,"563,73","403,68",-,-,"160,05",-,-,"563,73","563,73",2,2,-,-
211300 VITORINO FREIRE,50,50,"19596,57","13283,05",-,-,"6313,52",-,-,"391,93","391,93",83,"1,7",-,-
211400 ZE DOCA,170,170,"82884,27","57792,93",-,-,"25091,34",-,-,"487,55","487,55",526,"3,1",-,-
220020 AGUA BRANCA,100,100,"33765,93","26696,2",-,-,"7069,73",-,-,"337,66","337,66",307,"3,1",-,-
220030 ALTO LONGA,21,21,"7510,68","6415,5",-,-,"1095,18",-,-,"357,65","357,65",65,"3,1",-,-
220040 ALTOS,28,28,"9264,27","7951,41",-,-,"1312,86",-,-,"330,87","330,87",78,"2,8",-,-
220050 AMARANTE,130,130,"38541,9","30907,64",-,-,"7634,26",-,-,"296,48","296,48",354,"2,7",-,-
220100 ARRAIAL,11,11,"776,25","625,73",-,-,"150,52",-,-,"70,57","70,57",12,"1,1",-,-
220120 BARRAS,222,222,"89404,82","66084,41",-,-,"23320,41",-,-,"402,72","402,72",607,"2,7",1,"0,45"
220150 BATALHA,62,62,"22566,12","19334,38",-,-,"3231,74",-,-,"363,97","363,97",285,"4,6",1,"1,61"
220160 BENEDITINOS,9,9,"3813,32","3127,2",-,-,"686,12",-,-,"423,7","423,7",31,"3,4",-,-
220180 BOCAINA,3,3,"661,74","570,4",-,-,"91,34",-,-,"220,58","220,58",5,"1,7",-,-
220190 BOM JESUS,446,446,"199914,68","154762,76",-,-,"45151,92",-,-,"448,24","448,24",1682,"3,8",-,-
220220 CAMPO MAIOR,537,537,"233560,65","177466,99",-,-,"56093,66",-,-,"434,94","434,94",1313,"2,4",5,"0,93"
220230 CANTO DO BURITI,146,146,"55675,46","46444,06",-,-,"9231,4",-,-,"381,34","381,34",402,"2,8",-,-
220240 CAPITAO DE CAMPOS,8,8,1969,"1709,84",-,-,"259,16",-,-,"246,13","246,13",21,"2,6",-,-
220260 CASTELO DO PIAUI,159,159,"73074,09","56646,9",-,-,"16427,19",-,-,"459,59","459,59",467,"2,9",-,-
220270 COCAL,50,50,"24687,66","22106,18",-,-,"2581,48",-,-,"493,75","493,75",171,"3,4",-,-
220290 CORRENTE,23,23,"11063,62","7402,08",-,-,"3661,54",-,-,"481,03","481,03",58,"2,5",-,-
220320 CURIMATA,120,120,"41534,8","33798,25",-,-,"7736,55",-,-,"346,12","346,12",271,"2,3",-,-
220350 ELESBAO VELOSO,68,68,"23932,27","20045,93",-,-,"3886,34",-,-,"351,95","351,95",230,"3,4",-,-
220370 ESPERANTINA,337,337,"156742,6","124521,44",-,-,"32221,16",-,-,"465,11","465,11",650,"1,9",-,-
220390 FLORIANO,825,825,"440548,31","333826,81",-,-,"106721,5",-,-,534,534,2442,3,24,"2,91"
220400 FRANCINOPOLIS,5,5,"1186,53","980,46",-,-,"206,07",-,-,"237,31","237,31",8,"1,6",-,-
220430 FRONTEIRAS,184,184,"78403,59","67684,21",-,-,"10719,38",-,-,"426,11","426,11",451,"2,5",1,"0,54"
220440 GILBUES,27,27,"9535,24","7409,62",-,-,"2125,62",-,-,"353,16","353,16",75,"2,8",-,-
220450 GUADALUPE,84,84,"36073,34","29182,06",-,-,"6891,28",-,-,"429,44","429,44",257,"3,1",-,-
220470 INHUMA,6,6,"2170,48","1880,88",-,-,"289,6",-,-,"361,75","361,75",12,2,-,-
220490 ISAIAS COELHO,2,2,"88,44","66,68",-,-,"21,76",-,-,"44,22","44,22",9,"4,5",-,-
220500 ITAINOPOLIS,59,59,"17420,9","15113,99",-,-,"2306,91",-,-,"295,27","295,27",121,"2,1",-,-
220510 ITAUEIRA,45,45,"12405,67","10574,58",-,-,"1831,09",-,-,"275,68","275,68",109,"2,4",-,-
220520 JAICOS,120,120,"60813,05","53230,82",-,-,"7582,23",-,-,"506,78","506,78",254,"2,1",-,-
