Per�odo:Fev/2022
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"230765 MARACANAU";1177;1177;994235,44;724327,13;-;-;269908,31;-;-;844,72;844,72;3615;3,1;34;2,89
"230770 MARANGUAPE";167;167;78081,79;58500,46;-;-;19581,33;-;-;467,56;467,56;524;3,1;9;5,39
"230780 MARCO";30;30;16483,62;13139,77;-;-;3343,85;-;-;549,45;549,45;119;4,0;-;-
"230790 MARTINOPOLE";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;1;1,0;-;-
"230800 MASSAPE";51;51;25929,86;19481,56;-;-;6448,30;-;-;508,43;508,43;159;3,1;-;-
"230810 MAURITI";73;73;35970,71;26511,36;-;-;9459,35;-;-;492,75;492,75;239;3,3;2;2,74
"230820 MERUOCA";10;10;7755,46;5751,85;-;-;2003,61;-;-;775,55;775,55;66;6,6;-;-
"230830 MILAGRES";94;94;41219,93;33855,11;-;-;7364,82;-;-;438,51;438,51;251;2,7;2;2,13
"230835 MILHA";18;18;8230,13;6760,18;-;-;1469,95;-;-;457,23;457,23;51;2,8;-;-
"230840 MISSAO VELHA";179;179;92795,04;68884,30;-;-;23910,74;-;-;518,41;518,41;474;2,6;6;3,35
"230850 MOMBACA";101;101;52167,85;40868,18;-;-;11299,67;-;-;516,51;516,51;417;4,1;1;0,99
"230860 MONSENHOR TABOSA";31;31;16700,82;14130,31;-;-;2570,51;-;-;538,74;538,74;111;3,6;-;-
"230870 MORADA NOVA";148;148;52456,47;34193,08;-;-;18263,39;-;-;354,44;354,44;355;2,4;1;0,68
"230880 MORAUJO";8;8;5006,84;4169,71;-;-;837,13;-;-;625,86;625,86;29;3,6;-;-
"230890 MORRINHOS";26;26;16329,56;12745,56;-;-;3584,00;-;-;628,06;628,06;73;2,8;2;7,69
"230900 MUCAMBO";79;79;42371,96;33882,56;-;-;8489,40;-;-;536,35;536,35;272;3,4;4;5,06
"230910 MULUNGU";7;7;5744,55;4675,70;-;-;1068,85;-;-;820,65;820,65;49;7,0;2;28,57
"230920 NOVA OLINDA";21;21;13338,88;11268,31;-;-;2070,57;-;-;635,18;635,18;143;6,8;-;-
"230930 NOVA RUSSAS";36;36;15716,09;13011,62;-;-;2704,47;-;-;436,56;436,56;98;2,7;2;5,56
"230940 NOVO ORIENTE";66;66;31064,16;26551,67;-;-;4512,49;-;-;470,67;470,67;258;3,9;3;4,55
"230945 OCARA";22;22;16457,35;12762,21;-;-;3695,14;-;-;748,06;748,06;85;3,9;2;9,09
"230950 OROS";62;62;37045,11;29506,67;-;-;7538,44;-;-;597,50;597,50;188;3,0;4;6,45
"230960 PACAJUS";71;71;37836,76;28679,04;-;-;9157,72;-;-;532,91;532,91;351;4,9;7;9,86
"230970 PACATUBA";40;40;33630,88;27523,46;-;-;6107,42;-;-;840,77;840,77;244;6,1;6;15,00
"230980 PACOTI";13;13;8186,43;6766,94;-;-;1419,49;-;-;629,73;629,73;54;4,2;-;-
"231010 PALMACIA";5;5;1780,82;1539,19;-;-;241,63;-;-;356,16;356,16;51;10,2;1;20,00
"231020 PARACURU";42;42;25167,68;19522,97;-;-;5644,71;-;-;599,23;599,23;172;4,1;5;11,90
"231025 PARAIPABA";20;20;9117,74;7644,32;-;-;1473,42;-;-;455,89;455,89;93;4,7;4;20,00
"231030 PARAMBU";140;140;96354,51;77394,01;-;-;18960,50;-;-;688,25;688,25;509;3,6;1;0,71
"231040 PARAMOTI";9;9;4426,05;3529,81;-;-;896,24;-;-;491,78;491,78;24;2,7;1;11,11
"231050 PEDRA BRANCA";61;61;27411,38;22357,61;-;-;5053,77;-;-;449,37;449,37;278;4,6;1;1,64
"231060 PENAFORTE";25;25;21537,40;17349,81;-;-;4187,59;-;-;861,50;861,50;71;2,8;1;4,00
"231070 PENTECOSTE";34;34;15656,65;11852,34;-;-;3804,31;-;-;460,49;460,49;259;7,6;2;5,88
"231080 PEREIRO";34;34;13576,33;11384,31;-;-;2192,02;-;-;399,30;399,30;117;3,4;-;-
"231085 PINDORETAMA";21;21;13969,08;11335,16;-;-;2633,92;-;-;665,19;665,19;47;2,2;5;23,81
"231090 PIQUET CARNEIRO";35;35;21283,10;17541,65;-;-;3741,45;-;-;608,09;608,09;178;5,1;2;5,71
"231100 PORANGA";24;24;11597,97;9326,36;-;-;2271,61;-;-;483,25;483,25;86;3,6;1;4,17
"231110 PORTEIRAS";26;26;12554,85;10307,32;-;-;2247,53;-;-;482,88;482,88;113;4,3;2;7,69
"231120 POTENGI";15;15;11307,55;9374,42;-;-;1933,13;-;-;753,84;753,84;72;4,8;1;6,67
"231126 QUITERIANOPOLIS";17;17;8333,61;7113,48;-;-;1220,13;-;-;490,21;490,21;84;4,9;-;-
"231130 QUIXADA";451;451;309229,88;229520,76;-;-;79709,12;-;-;685,65;685,65;2107;4,7;19;4,21
"231135 QUIXELO";54;54;35777,92;29049,23;-;-;6728,69;-;-;662,55;662,55;280;5,2;4;7,41
"231140 QUIXERAMOBIM";1116;1116;1876607,12;1571961,58;-;-;304645,54;-;-;1681,55;1681,55;6925;6,2;72;6,45
"231150 QUIXERE";10;10;4068,22;3614,30;-;-;453,92;-;-;406,82;406,82;55;5,5;-;-
"231160 REDENCAO";86;86;50486,15;34706,75;-;-;15779,40;-;-;587,05;587,05;210;2,4;3;3,49
"231170 RERIUTABA";24;24;14333,47;10926,64;-;-;3406,83;-;-;597,23;597,23;72;3,0;3;12,50
"231180 RUSSAS";447;447;204013,67;157736,70;-;-;46276,97;-;-;456,41;456,41;1262;2,8;8;1,79
"231190 SABOEIRO";31;31;15586,27;12759,39;-;-;2826,88;-;-;502,78;502,78;267;8,6;3;9,68
"231195 SALITRE";19;19;11061,29;9160,18;-;-;1901,11;-;-;582,17;582,17;82;4,3;-;-
"231200 SANTANA DO ACARAU";30;30;19821,64;16046,46;-;-;3775,18;-;-;660,72;660,72;153;5,1;-;-
"231210 SANTANA DO CARIRI";17;17;6584,40;5847,51;-;-;736,89;-;-;387,32;387,32;68;4,0;-;-
"231220 SANTA QUITERIA";64;64;31838,57;23999,80;-;-;7838,77;-;-;497,48;497,48;266;4,2;5;7,81
"231230 SAO BENEDITO";110;110;63892,23;46986,28;-;-;16905,95;-;-;580,84;580,84;322;2,9;4;3,64
"231240 SAO GONCALO DO AMARANTE";169;169;104367,73;77643,85;-;-;26723,88;-;-;617,56;617,56;627;3,7;10;5,92
"231260 SAO LUIS DO CURU";25;25;14503,18;11882,51;-;-;2620,67;-;-;580,13;580,13;120;4,8;1;4,00
"231270 SENADOR POMPEU";47;47;27701,20;23319,54;-;-;4381,66;-;-;589,39;589,39;258;5,5;3;6,38
"231290 SOBRAL";2537;2537;5610544,03;4571528,28;-;-;1039015,75;-;-;2211,49;2211,49;19284;7,6;204;8,04
"231300 SOLONOPOLE";32;32;16234,17;12923,46;-;-;3310,71;-;-;507,32;507,32;156;4,9;1;3,13
"231310 TABULEIRO DO NORTE";51;51;22805,27;18681,59;-;-;4123,68;-;-;447,16;447,16;279;5,5;5;9,80
"231320 TAMBORIL";50;50;26079,36;20628,97;-;-;5450,39;-;-;521,59;521,59;214;4,3;3;6,00
"231325 TARRAFAS";17;17;6505,75;5555,73;-;-;950,02;-;-;382,69;382,69;113;6,6;1;5,88
"231330 TAUA";681;681;846456,80;701195,75;-;-;145261,05;-;-;1242,96;1242,96;2147;3,2;27;3,96
"231335 TEJUCUOCA";10;10;2405,64;1577,40;-;-;828,24;-;-;240,56;240,56;57;5,7;1;10,00
"231340 TIANGUA";623;623;347246,74;240981,12;-;-;106265,62;-;-;557,38;557,38;2341;3,8;15;2,41
"231350 TRAIRI";30;30;20820,06;17370,94;-;-;3449,12;-;-;694,00;694,00;145;4,8;-;-
"231355 TURURU";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"231360 UBAJARA";44;44;13869,04;11049,09;-;-;2819,95;-;-;315,21;315,21;65;1,5;-;-
"231370 UMARI";25;25;10048,44;8549,17;-;-;1499,27;-;-;401,94;401,94;62;2,5;-;-
"231375 UMIRIM";8;8;4079,76;3527,74;-;-;552,02;-;-;509,97;509,97;63;7,9;-;-
"231380 URUBURETAMA";12;12;5890,26;4410,01;-;-;1480,25;-;-;490,86;490,86;50;4,2;-;-
"231390 URUOCA";2;2;886,80;535,20;-;-;351,60;-;-;443,40;443,40;2;1,0;-;-
"231395 VARJOTA";36;36;27609,78;22506,90;-;-;5102,88;-;-;766,94;766,94;246;6,8;1;2,78
"231400 VARZEA ALEGRE";373;373;144864,09;108153,96;-;-;36710,13;-;-;388,38;388,38;751;2,0;7;1,88
"231410 VICOSA DO CEARA";167;167;84985,40;59653,73;-;-;25331,67;-;-;508,89;508,89;487;2,9;1;0,60
"240020 ACU";38;38;233836,65;199640,62;-;-;34196,03;-;-;6153,60;6153,60;327;8,6;8;21,05
"240030 AFONSO BEZERRA";8;8;3649,86;3189,96;-;-;459,90;-;-;456,23;456,23;54;6,8;-;-
"240050 ALEXANDRIA";452;452;260081,32;177932,87;-;13485,77;61220,71;-;7441,97;575,40;575,40;884;2,0;5;1,11
"240060 ALMINO AFONSO";76;76;41110,15;27625,64;-;-;13484,51;-;-;540,92;540,92;201;2,6;-;-
"240070 ALTO DO RODRIGUES";2;2;1084,59;981,69;-;-;102,90;-;-;542,29;542,29;5;2,5;-;-
"240080 ANGICOS";10;10;5204,12;4401,73;-;-;802,39;-;-;520,41;520,41;47;4,7;-;-
"240090 ANTONIO MARTINS";19;19;7855,34;6844,45;-;-;1010,89;-;-;413,44;413,44;55;2,9;-;-
"240100 APODI";89;89;75513,65;60641,77;-;-;14871,88;-;-;848,47;848,47;323;3,6;13;14,61
"240110 AREIA BRANCA";30;30;24022,44;20281,83;-;-;3740,61;-;-;800,75;800,75;103;3,4;1;3,33
"240145 BARAUNA";11;11;4309,96;3693,47;-;-;616,49;-;-;391,81;391,81;59;5,4;1;9,09
"240180 BREJINHO";14;14;10448,69;8747,23;-;-;1701,46;-;-;746,34;746,34;54;3,9;1;7,14
"240200 CAICO";512;512;757380,12;622102,56;-;-;135277,56;-;-;1479,26;1479,26;1731;3,4;59;11,52
"240230 CARAUBAS";50;50;22241,14;18494,19;-;-;3746,95;-;-;444,82;444,82;162;3,2;5;10,00
"240250 CARNAUBAIS";7;7;2517,60;2161,69;-;-;355,91;-;-;359,66;359,66;27;3,9;1;14,29
"240260 CEARA-MIRIM";261;261;134441,96;89560,11;-;-;44881,85;-;-;515,10;515,10;775;3,0;12;4,60
"240270 CERRO CORA";7;7;2509,42;2148,11;-;-;361,31;-;-;358,49;358,49;23;3,3;-;-
"240280 CORONEL EZEQUIEL";1;1;193,66;166,15;-;-;27,51;-;-;193,66;193,66;2;2,0;-;-
"240310 CURRAIS NOVOS";292;292;337468,77;259133,53;-;-;78335,24;-;-;1155,71;1155,71;998;3,4;24;8,22
"240320 DOUTOR SEVERIANO";7;7;2263,99;1949,43;-;-;314,56;-;-;323,43;323,43;54;7,7;-;-
"240325 PARNAMIRIM";603;603;784145,12;600281,17;-;-;183863,95;-;-;1300,41;1300,41;3230;5,4;11;1,82
"240330 ENCANTO";2;2;771,98;708,86;-;-;63,12;-;-;385,99;385,99;8;4,0;-;-
"240340 EQUADOR";6;6;3771,76;3162,93;-;-;608,83;-;-;628,63;628,63;22;3,7;-;-
"240360 EXTREMOZ";21;21;9753,74;8040,66;-;-;1713,08;-;-;464,46;464,46;150;7,1;4;19,05
"240370 FELIPE GUERRA";7;7;5277,27;4404,92;-;-;872,35;-;-;753,90;753,90;34;4,9;-;-
"240400 FRUTUOSO GOMES";15;15;7944,76;6259,56;-;-;1685,20;-;-;529,65;529,65;68;4,5;1;6,67
"240420 GOIANINHA";14;14;8238,62;7090,73;-;-;1147,89;-;-;588,47;588,47;89;6,4;3;21,43
"240450 GUAMARE";71;71;35584,89;25221,58;-;-;10363,31;-;-;501,20;501,20;282;4,0;1;1,41
"240490 ITAU";4;4;1920,12;1681,97;-;-;238,15;-;-;480,03;480,03;20;5,0;1;25,00
"240520 JANDUIS";6;6;2503,04;2234,18;-;-;268,86;-;-;417,17;417,17;34;5,7;1;16,67
"240530 JANUARIO CICCO";5;5;2057,37;1775,06;-;-;282,31;-;-;411,47;411,47;30;6,0;-;-
"240560 JARDIM DE PIRANHAS";10;10;11037,69;8963,76;-;-;2073,93;-;-;1103,77;1103,77;48;4,8;-;-
"240570 JARDIM DO SERIDO";14;14;5531,01;4446,87;-;-;1084,14;-;-;395,07;395,07;36;2,6;1;7,14
"240580 JOAO CAMARA";87;87;87371,02;67593,41;-;-;19777,61;-;-;1004,26;1004,26;309;3,6;3;3,45
"240600 JOSE DA PENHA";6;6;2480,21;2139,69;-;-;340,52;-;-;413,37;413,37;28;4,7;-;-
"240610 JUCURUTU";15;15;10261,57;8619,04;-;-;1642,53;-;-;684,10;684,10;82;5,5;2;13,33
"240650 LAGOA NOVA";1;1;707,46;667,29;-;-;40,17;-;-;707,46;707,46;2;2,0;-;-
"240670 LAJES";26;26;6408,57;5095,91;-;-;1312,66;-;-;246,48;246,48;145;5,6;1;3,85
"240690 LUCRECIA";102;102;33877,95;29139,11;-;-;4738,84;-;-;332,14;332,14;40;0,4;-;-
"240710 MACAIBA";145;145;91424,98;63438,19;-;-;27986,79;-;-;630,52;630,52;827;5,7;8;5,52
"240720 MACAU";25;25;15355,87;12687,38;-;-;2668,49;-;-;614,23;614,23;203;8,1;4;16,00
"240725 MAJOR SALES";5;5;1541,30;1349,19;-;-;192,11;-;-;308,26;308,26;30;6,0;-;-
"240740 MARTINS";11;11;5829,02;4993,61;-;-;835,41;-;-;529,91;529,91;37;3,4;-;-
"240760 MESSIAS TARGINO";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"240780 MONTE ALEGRE";12;12;6987,72;6366,80;-;-;620,92;-;-;582,31;582,31;53;4,4;-;-
"240800 MOSSORO";1794;1794;4167767,34;3236264,81;-;-;931502,53;-;-;2323,17;2323,17;8816;4,9;113;6,30
"240810 NATAL";7350;7205;16993828,85;13599928,10;-;-;3393900,75;-;-;2312,09;2358,62;45501;6,3;290;4,02
"240830 NOVA CRUZ";30;30;13368,05;11465,52;-;-;1902,53;-;-;445,60;445,60;220;7,3;8;26,67
"240890 PARELHAS";43;43;21826,61;16741,08;-;-;5085,53;-;-;507,60;507,60;114;2,7;3;6,98
"240910 PASSA E FICA";10;10;8453,69;6914,33;-;-;1539,36;-;-;845,37;845,37;50;5,0;2;20,00
"240930 PATU";15;15;10509,52;8882,72;-;-;1626,80;-;-;700,63;700,63;95;6,3;-;-
"240940 PAU DOS FERROS";461;461;642523,92;518529,81;-;9135,67;114858,44;-;-;1393,76;1393,76;2190;4,8;53;11,50
"240980 PEDRO VELHO";1;1;218,68;188,00;-;-;30,68;-;-;218,68;218,68;3;3,0;1;100,00
"240990 PENDENCIAS";6;6;2622,21;2259,28;-;-;362,93;-;-;437,04;437,04;33;5,5;1;16,67
"241000 PILOES";2;2;705,80;626,80;-;-;79,00;-;-;352,90;352,90;7;3,5;-;-
"241030 SERRA CAIADA";2;2;817,60;741,27;-;-;76,33;-;-;408,80;408,80;10;5,0;-;-
"241060 RAFAEL GODEIRO";28;28;25467,36;20355,39;-;-;5111,97;-;-;909,55;909,55;64;2,3;1;3,57
"241070 RIACHO DA CRUZ";12;12;3750,69;3283,30;-;-;467,39;-;-;312,56;312,56;18;1,5;-;-
"241120 SANTA CRUZ";339;339;287123,29;206338,03;-;-;80785,26;-;-;846,97;846,97;1207;3,6;5;1,47
"241140 SANTANA DO MATOS";10;10;5822,06;5229,99;-;-;592,07;-;-;582,21;582,21;62;6,2;-;-
"241142 SANTANA DO SERIDO";2;2;1276,84;1120,14;-;-;156,70;-;-;638,42;638,42;14;7,0;-;-
"241150 SANTO ANTONIO";113;113;90071,87;71835,07;-;-;18236,80;-;-;797,10;797,10;402;3,6;26;23,01
"241200 SAO GONCALO DO AMARANTE";216;216;441186,34;365342,29;-;2068,90;72699,75;-;1075,40;2042,53;2042,53;1168;5,4;14;6,48
"241220 SAO JOSE DE MIPIBU";389;389;195002,75;119127,38;-;-;75875,37;-;-;501,29;501,29;1184;3,0;-;-
"241230 SAO JOSE DO CAMPESTRE";4;4;2860,50;2402,08;-;-;458,42;-;-;715,13;715,13;32;8,0;-;-
"241240 SAO JOSE DO SERIDO";5;5;3229,44;2756,62;-;-;472,82;-;-;645,89;645,89;26;5,2;-;-
"241250 SAO MIGUEL";27;27;10676,65;9194,97;-;-;1481,68;-;-;395,43;395,43;207;7,7;-;-
"241260 SAO PAULO DO POTENGI";80;80;76897,22;63855,12;-;-;13042,10;-;-;961,22;961,22;356;4,5;19;23,75
"241280 SAO RAFAEL";14;14;11544,36;9767,41;-;-;1776,95;-;-;824,60;824,60;37;2,6;3;21,43
"241300 SAO VICENTE";4;4;2457,68;2144,28;-;-;313,40;-;-;614,42;614,42;22;5,5;2;50,00
"241330 SERRA DE SAO BENTO";2;2;387,32;332,30;-;-;55,02;-;-;193,66;193,66;4;2,0;-;-
"241335 SERRA DO MEL";7;7;5733,34;4839,48;-;-;893,86;-;-;819,05;819,05;35;5,0;-;-
"241340 SERRA NEGRA DO NORTE";2;2;1893,68;1539,04;-;-;354,64;-;-;946,84;946,84;10;5,0;-;-
"241355 SERRINHA DOS PINTOS";11;11;9484,21;7955,34;-;-;1528,87;-;-;862,20;862,20;35;3,2;-;-
"241360 SEVERIANO MELO";6;6;3506,51;2973,27;-;-;533,24;-;-;584,42;584,42;24;4,0;-;-
"241380 TABOLEIRO GRANDE";3;3;1383,52;1196,14;-;-;187,38;-;-;461,17;461,17;11;3,7;-;-
"241400 TANGARA";6;6;2298,12;2023,98;-;-;274,14;-;-;383,02;383,02;57;9,5;-;-
"241410 TENENTE ANANIAS";172;172;151670,34;63862,70;-;37367,95;29982,98;-;20456,71;881,80;881,80;499;2,9;-;-
"241420 TIBAU DO SUL";19;19;12872,23;10684,51;-;-;2187,72;-;-;677,49;677,49;89;4,7;-;-
"241440 TOUROS";33;33;18317,96;15195,57;-;-;3122,39;-;-;555,09;555,09;152;4,6;4;12,12
"241460 UPANEMA";5;5;2529,01;2186,40;-;-;342,61;-;-;505,80;505,80;12;2,4;-;-
"241490 VICOSA";4;4;1307,60;1149,60;-;-;158,00;-;-;326,90;326,90;3;0,8;-;-
"250010 AGUA BRANCA";19;19;7675,76;5921,24;-;-;1754,52;-;-;403,99;403,99;54;2,8;-;-
"250040 ALAGOA NOVA";33;33;10881,27;9321,65;-;-;1559,62;-;-;329,74;329,74;199;6,0;1;3,03
"250070 SAO JOAO DO RIO DO PEIXE";14;14;9448,24;7874,51;-;-;1573,73;-;-;674,87;674,87;49;3,5;1;7,14
"250110 AREIA";15;15;6424,18;5627,29;-;-;796,89;-;-;428,28;428,28;130;8,7;5;33,33
"250130 AROEIRAS";22;22;10555,37;9310,40;-;-;1244,97;-;-;479,79;479,79;147;6,7;3;13,64
"250150 BANANEIRAS";5;5;1808,88;1168,02;-;-;640,86;-;-;361,78;361,78;10;2,0;-;-
"250180 BAYEUX";62;62;35091,15;20608,49;-;-;14482,66;-;-;565,99;565,99;117;1,9;-;-
"250190 BELEM";3;3;1474,24;899,35;-;-;574,89;-;-;491,41;491,41;4;1,3;-;-
"250200 BELEM DO BREJO DO CRUZ";9;9;6325,31;5196,11;-;-;1129,20;-;-;702,81;702,81;34;3,8;1;11,11
"250240 BONITO DE SANTA FE";12;12;5906,85;4854,16;-;-;1052,69;-;-;492,24;492,24;39;3,3;-;-
"250250 BOQUEIRAO";23;23;11718,38;9717,11;-;-;2001,27;-;-;509,49;509,49;135;5,9;2;8,70
"250280 BREJO DO CRUZ";14;14;7270,31;6290,31;-;-;980,00;-;-;519,31;519,31;42;3,0;2;14,29
"250300 CAAPORA";164;164;111265,59;91642,39;-;-;19623,20;-;-;678,45;678,45;486;3,0;2;1,22
"250320 CABEDELO";125;125;79305,00;60130,60;-;-;19174,40;-;-;634,44;634,44;577;4,6;10;8,00
"250370 CAJAZEIRAS";664;664;2258947,70;1892052,43;-;-;366895,27;-;-;3402,03;3402,03;3292;5,0;86;12,95
"250400 CAMPINA GRANDE";3939;3794;7273084,82;5864164,79;-;-;1408920,03;-;-;1846,43;1917,00;22037;5,8;284;7,49
"250430 CATOLE DO ROCHA";140;140;64285,85;47298,45;-;-;16987,40;-;-;459,18;459,18;182;1,3;-;-
"250440 CONCEICAO";14;14;5112,13;4277,35;-;-;834,78;-;-;365,15;365,15;42;3,0;-;-
"250480 COREMAS";33;33;13668,08;11552,85;-;-;2115,23;-;-;414,18;414,18;85;2,6;4;12,12
"250510 CUITE";42;42;24719,77;19281,21;-;-;5438,56;-;-;588,57;588,57;160;3,8;-;-
"250600 ESPERANCA";20;20;10372,47;8872,75;-;-;1499,72;-;-;518,62;518,62;114;5,7;5;25,00
"250630 GUARABIRA";245;245;180722,73;135819,49;-;-;44903,24;-;-;737,64;737,64;1242;5,1;43;17,55
"250690 ITABAIANA";99;99;49551,92;35896,54;-;-;13655,38;-;-;500,52;500,52;289;2,9;6;6,06
"250700 ITAPORANGA";143;143;65346,39;49328,52;-;-;16017,87;-;-;456,97;456,97;372;2,6;7;4,90
"250710 ITAPOROROCA";9;9;3413,35;2179,07;-;-;1234,28;-;-;379,26;379,26;18;2,0;-;-
"250750 JOAO PESSOA";6047;5995;12640949,36;10263570,16;-;-;2377379,20;-;-;2090,45;2108,58;40889;6,8;391;6,52
"250770 JUAZEIRINHO";4;4;1546,16;1093,30;-;-;452,86;-;-;386,54;386,54;7;1,8;-;-
"250800 JURU";27;27;12108,19;10184,44;-;-;1923,75;-;-;448,45;448,45;62;2,3;-;-
"250830 LAGOA SECA";19;19;9600,07;8393,63;-;-;1206,44;-;-;505,27;505,27;105;5,5;3;15,79
"250890 MAMANGUAPE";333;333;346350,83;280448,17;-;-;65902,66;-;-;1040,09;1040,09;1771;5,3;37;11,11
"250920 MASSARANDUBA";6;6;2829,18;2176,63;-;-;652,55;-;-;471,53;471,53;15;2,5;-;-
"250970 MONTEIRO";231;231;96816,36;74702,50;-;-;22113,86;-;-;419,12;419,12;850;3,7;14;6,06
"251080 PATOS";834;834;931888,15;726386,49;-;-;205501,66;-;-;1117,37;1117,37;4742;5,7;68;8,15
"251090 PAULISTA";19;19;17129,75;14028,31;-;-;3101,44;-;-;901,57;901,57;77;4,1;-;-
"251110 PEDRA LAVRADA";18;18;6583,13;4908,80;-;-;1674,33;-;-;365,73;365,73;36;2,0;-;-
"251120 PEDRAS DE FOGO";28;28;17841,81;14058,38;-;-;3783,43;-;-;637,21;637,21;152;5,4;4;14,29
"251130 PIANCO";86;86;101015,96;88023,29;-;-;12992,67;-;-;1174,60;1174,60;473;5,5;10;11,63
"251140 PICUI";164;164;69976,21;53912,63;-;-;16063,58;-;-;426,68;426,68;470;2,9;9;5,49
"251200 POCINHOS";10;10;3106,67;2711,34;-;-;395,33;-;-;310,67;310,67;28;2,8;-;-
"251210 POMBAL";130;130;65115,95;45976,36;-;-;19139,59;-;-;500,89;500,89;448;3,4;8;6,15
"251230 PRINCESA ISABEL";117;117;60147,29;41715,04;-;-;18432,25;-;-;514,08;514,08;276;2,4;4;3,42
"251250 QUEIMADAS";217;217;112062,07;75701,17;-;-;36360,90;-;-;516,42;516,42;329;1,5;3;1,38
"251340 SANTA LUZIA";25;25;12192,63;9765,57;-;-;2427,06;-;-;487,71;487,71;121;4,8;1;4,00
"251370 SANTA RITA";456;456;878029,45;733862,17;-;-;144167,28;-;-;1925,50;1925,50;2338;5,1;58;12,72
"251390 SAO BENTO";42;42;17849,08;13012,65;-;-;4836,43;-;-;424,98;424,98;107;2,5;2;4,76
"251450 SAO JOSE DE PIRANHAS";18;18;7783,62;6751,44;-;-;1032,18;-;-;432,42;432,42;66;3,7;-;-
"251490 SAO MAMEDE";9;9;4885,11;4336,02;-;-;549,09;-;-;542,79;542,79;27;3,0;2;22,22
"251530 SAPE";57;57;26158,73;21743,56;-;-;4415,17;-;-;458,93;458,93;305;5,4;6;10,53
"251540 SAO VICENTE DO SERIDO";9;9;2648,13;2178,80;-;-;469,33;-;-;294,24;294,24;18;2,0;-;-
"251550 SERRA BRANCA";37;37;21671,10;17330,11;-;-;4340,99;-;-;585,71;585,71;108;2,9;3;8,11
"251600 SOLANEA";155;155;58894,45;48906,88;-;-;9987,57;-;-;379,96;379,96;421;2,7;6;3,87
"251610 SOLEDADE";11;11;6615,17;5480,34;-;-;1134,83;-;-;601,38;601,38;27;2,5;1;9,09
"251620 SOUSA";271;271;205249,65;154706,17;-;-;50543,48;-;-;757,38;757,38;1424;5,3;20;7,38
"251630 SUME";127;127;63041,91;46923,13;-;-;16118,78;-;-;496,39;496,39;330;2,6;9;7,09
"251650 TAPEROA";55;55;18806,27;15941,92;-;-;2864,35;-;-;341,93;341,93;255;4,6;2;3,64
"251660 TAVARES";16;16;8651,15;6520,87;-;-;2130,28;-;-;540,70;540,70;39;2,4;-;-
"251690 UIRAUNA";142;142;52120,07;46243,08;-;-;5876,99;-;-;367,04;367,04;345;2,4;-;-
"260010 AFOGADOS DA INGAZEIRA";757;757;535494,36;427449,75;-;-;108044,61;-;-;707,39;707,39;2040;2,7;22;2,91
"260020 AFRANIO";12;12;4448,88;3380,42;-;-;1068,46;-;-;370,74;370,74;55;4,6;-;-
"260030 AGRESTINA";80;79;50408,19;39157,97;-;-;11250,22;-;-;630,10;638,08;250;3,2;-;-
"260040 AGUA PRETA";46;46;19495,73;14239,59;-;-;5256,14;-;-;423,82;423,82;132;2,9;2;4,35
"260050 AGUAS BELAS";36;36;16027,64;11130,67;-;-;4896,97;-;-;445,21;445,21;85;2,4;1;2,78
"260060 ALAGOINHA";14;14;5129,49;4016,83;-;-;1112,66;-;-;366,39;366,39;68;4,9;-;-
"260070 ALIANCA";7;7;3296,10;2571,75;-;-;724,35;-;-;470,87;470,87;34;4,9;-;-
"260080 ALTINHO";3;3;646,76;557,60;-;-;89,16;-;-;215,59;215,59;14;4,7;1;33,33
"260090 AMARAJI";12;12;7164,85;5531,11;-;-;1633,74;-;-;597,07;597,07;32;2,7;1;8,33
"260100 ANGELIM";22;22;11905,14;9975,35;-;-;1929,79;-;-;541,14;541,14;110;5,0;1;4,55
"260110 ARARIPINA";575;575;1119397,40;900737,09;-;-;218660,31;-;-;1946,78;1946,78;2675;4,7;18;3,13
"260120 ARCOVERDE";812;812;1106006,99;893323,49;-;-;212683,50;-;-;1362,08;1362,08;2761;3,4;52;6,40
"260130 BARRA DE GUABIRABA";6;6;1921,70;1607,05;-;-;314,65;-;-;320,28;320,28;14;2,3;-;-
"260140 BARREIROS";162;162;90784,62;62161,58;-;-;28623,04;-;-;560,40;560,40;545;3,4;3;1,85
"260150 BELEM DE MARIA";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;1;1,0;-;-
"260160 BELEM DE SAO FRANCISCO";3;3;1541,22;1111,27;-;-;429,95;-;-;513,74;513,74;9;3,0;-;-
"260170 BELO JARDIM";137;137;75323,32;61808,68;-;-;13514,64;-;-;549,81;549,81;535;3,9;12;8,76
"260180 BETANIA";19;19;9378,85;7490,19;-;-;1888,66;-;-;493,62;493,62;67;3,5;-;-
"260190 BEZERROS";325;325;2242283,21;1863487,61;-;-;378795,60;-;-;6899,33;6899,33;2278;7,0;35;10,77
