Período:Fev/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211110 SAO JOAO DOS PATOS,144,144,"55878,38","44752,69",-,-,"11125,69",-,-,"388,04","388,04",308,"2,1",1,"0,69"
211120 SAO JOSE DE RIBAMAR,180,180,"83045,76","54421,26",-,-,"28624,5",-,-,"461,37","461,37",574,"3,2",1,"0,56"
211125 SAO JOSE DOS BASILIOS,57,57,"18037,29","15083,78",-,-,"2953,51",-,-,"316,44","316,44",132,"2,3",-,-
211130 SAO LUIS,6551,7027,"8411960,42","6659126,44",-,-,"1752833,98",-,-,"1197,09","1284,07",66230,"10,1",243,"3,71"
211140 SAO LUIS GONZAGA DO MARANHAO,164,164,"64346,09","51569,76",-,-,"12776,33",-,-,"392,35","392,35",498,3,-,-
211150 SAO MATEUS DO MARANHAO,112,112,"48341,08","35832,47",-,-,"12508,61",-,-,"431,62","431,62",324,"2,9",-,-
211153 SAO PEDRO DA AGUA BRANCA,60,60,"20916,78","18225,59",-,-,"2691,19",-,-,"348,61","348,61",175,"2,9",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,92,92,"44586,9","35363,05",-,-,"9223,85",-,-,"484,64","484,64",312,"3,4",-,-
211170 SAO VICENTE FERRER,216,216,"78297,36","63592,74",-,-,"14704,62",-,-,"362,49","362,49",569,"2,6",-,-
211172 SATUBINHA,64,64,"21764,92","17782,6",-,-,"3982,32",-,-,"340,08","340,08",207,"3,2",-,-
211174 SENADOR ALEXANDRE COSTA,57,57,"18119,3","15007,41",-,-,"3111,89",-,-,"317,88","317,88",114,2,-,-
211180 SITIO NOVO,85,85,"36048,94","30446,03",-,-,"5602,91",-,-,"424,11","424,11",164,"1,9",1,"1,18"
211190 SUCUPIRA DO NORTE,53,53,"19615,23","17522,32",-,-,"2092,91",-,-,"370,1","370,1",145,"2,7",-,-
211200 TASSO FRAGOSO,30,30,"10036,55","7551,79",-,-,"2484,76",-,-,"334,55","334,55",144,"4,8",-,-
211210 TIMBIRAS,119,119,"48062,58","39357,64",-,-,"8704,94",-,-,"403,89","403,89",378,"3,2",-,-
211220 TIMON,406,406,"184230,81","143761,46",-,-,"40469,35",-,-,"453,77","453,77",1139,"2,8",2,"0,49"
211223 TRIZIDELA DO VALE,104,104,"37858,99","32898,33",-,-,"4960,66",-,-,"364,03","364,03",255,"2,5",-,-
211230 TUNTUM,287,287,"115740,12","86160,7",-,-,"29579,42",-,-,"403,28","403,28",550,"1,9",3,"1,05"
211240 TURIACU,209,209,"75663,93","59161,56",-,-,"16502,37",-,-,"362,03","362,03",559,"2,7",-,-
211250 TUTOIA,216,216,"88441,69","68048,11",-,-,"20393,58",-,-,"409,45","409,45",449,"2,1",-,-
211260 URBANO SANTOS,140,140,"50291,78","36324,31",-,-,"13967,47",-,-,"359,23","359,23",430,"3,1",-,-
