Período:Abr/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210570 LAGO DA PEDRA,428,428,"181430,02","142336,8",-,-,"39093,22",-,-,"423,9","423,9",1178,"2,8",4,"0,93"
210580 LAGO DO JUNCO,62,62,"21356,07","18471,96",-,-,"2884,11",-,-,"344,45","344,45",218,"3,5",-,-
210594 LAGO DOS RODRIGUES,79,79,"32084,99","26158,92",-,-,"5926,07",-,-,"406,14","406,14",204,"2,6",-,-
210600 LIMA CAMPOS,57,57,"27251,91","23041,51",-,-,"4210,4",-,-,"478,1","478,1",171,3,-,-
210610 LORETO,55,55,"22548,95","16724,42",-,-,"5824,53",-,-,"409,98","409,98",126,"2,3",-,-
210630 MAGALHAES DE ALMEIDA,69,69,"27261,36","21628,2",-,-,"5633,16",-,-,"395,09","395,09",166,"2,4",-,-
210640 MATA ROMA,91,91,"40164,77","34442,11",-,-,"5722,66",-,-,"441,37","441,37",177,"1,9",-,-
210650 MATINHA,62,62,"21304,27","17260,31",-,-,"4043,96",-,-,"343,62","343,62",146,"2,4",-,-
210660 MATOES,181,181,"49486,69","39876,87",-,-,"9609,82",-,-,"273,41","273,41",431,"2,4",1,"0,55"
210667 MILAGRES DO MARANHAO,81,81,"32800,44","25907,08",-,-,"6893,36",-,-,"404,94","404,94",229,"2,8",-,-
210670 MIRADOR,108,108,"35546,3","29481,43",-,-,"6064,87",-,-,"329,13","329,13",254,"2,4",-,-
210675 MIRANDA DO NORTE,125,125,"40996,05","34320,64",-,-,"6675,41",-,-,"327,97","327,97",276,"2,2",-,-
210680 MIRINZAL,67,67,"25677,12","20348,06",-,-,"5329,06",-,-,"383,24","383,24",193,"2,9",-,-
210690 MONCAO,109,109,"46030,03","40020,44",-,-,"6009,59",-,-,"422,29","422,29",302,"2,8",-,-
210710 MORROS,91,91,"32154,51","25979,2",-,-,"6175,31",-,-,"353,35","353,35",201,"2,2",-,-
210720 NINA RODRIGUES,66,66,"25034,6","20321,47",-,-,"4713,13",-,-,"379,31","379,31",155,"2,3",-,-
210725 NOVA COLINAS,25,25,"13060,83","11353,13",-,-,"1707,7",-,-,"522,43","522,43",84,"3,4",-,-
210735 NOVA OLINDA DO MARANHAO,50,50,"16327,45","14013,05",-,-,"2314,4",-,-,"326,55","326,55",194,"3,9",-,-
210740 OLHO D'AGUA DAS CUNHAS,104,104,"50936,15","44139,28",-,-,"6796,87",-,-,"489,77","489,77",354,"3,4",-,-
210745 OLINDA NOVA DO MARANHAO,58,58,"27172,13","22050,64",-,-,"5121,49",-,-,"468,49","468,49",124,"2,1",1,"1,72"
210750 PACO DO LUMIAR,165,165,"69915,2","55137,95",-,-,"14777,25",-,-,"423,73","423,73",471,"2,9",-,-
210760 PALMEIRANDIA,42,42,"16027,88","13762,42",-,-,"2265,46",-,-,"381,62","381,62",97,"2,3",-,-
210770 PARAIBANO,88,88,"34641,36","29805,36",-,-,4836,-,-,"393,65","393,65",289,"3,3",-,-
210780 PARNARAMA,87,87,"33171,93","24000,44",-,-,"9171,49",-,-,"381,29","381,29",216,"2,5",-,-
210790 PASSAGEM FRANCA,300,300,"121916,62","103354,8",-,-,"18561,82",-,-,"406,39","406,39",826,"2,8",-,-
210800 PASTOS BONS,124,124,"56175,15","43999,87",-,-,"12175,28",-,-,"453,03","453,03",290,"2,3",-,-
210810 PAULO RAMOS,177,177,"71845,94","56968,8",-,-,"14877,14",-,-,"405,91","405,91",506,"2,9",-,-
210820 PEDREIRAS,389,389,"150179,22","117236,64",-,-,"32942,58",-,-,"386,06","386,06",1130,"2,9",5,"1,29"
210825 PEDRO DO ROSARIO,141,141,"46305,66","37813,63",-,-,"8492,03",-,-,"328,41","328,41",387,"2,7",-,-
210830 PENALVA,184,184,"71974,11","57269,34",-,-,"14704,77",-,-,"391,16","391,16",491,"2,7",-,-
210850 PINDARE-MIRIM,105,105,"38637,28","29626,7",-,-,"9010,58",-,-,"367,97","367,97",295,"2,8",-,-
210860 PINHEIRO,520,520,"205776,7","143226,17",-,-,"62550,53",-,-,"395,72","395,72",1271,"2,4",8,"1,54"
210870 PIO XII,121,121,"47200,21","37078,4",-,-,"10121,81",-,-,"390,08","390,08",361,3,-,-
210880 PIRAPEMAS,100,100,"37290,69","30453,1",-,-,"6837,59",-,-,"372,91","372,91",195,"1,9",-,-
210890 POCAO DE PEDRAS,129,129,"48543,32","40573,81",-,-,"7969,51",-,-,"376,3","376,3",319,"2,5",-,-
210900 PORTO FRANCO,326,326,"137131,85","102112,56",-,-,"35019,29",-,-,"420,65","420,65",785,"2,4",1,"0,31"
210910 PRESIDENTE DUTRA,255,255,"99006,96","74211,47",-,-,"24795,49",-,-,"388,26","388,26",865,"3,4",-,-
210920 PRESIDENTE JUSCELINO,66,66,"20948,99","18075,81",-,-,"2873,18",-,-,"317,41","317,41",98,"1,5",-,-
210930 PRESIDENTE VARGAS,63,63,"20858,83","17262,51",-,-,"3596,32",-,-,"331,09","331,09",131,"2,1",-,-
210940 PRIMEIRA CRUZ,97,97,"33325,66","29717,35",-,-,"3608,31",-,-,"343,56","343,56",229,"2,4",-,-
210945 RAPOSA,116,116,"86125,35","76971,89",-,-,"9153,46",-,-,"742,46","742,46",2296,"19,8",-,-
210950 RIACHAO,156,156,"56615,22","45049,73",-,-,"11565,49",-,-,"362,92","362,92",437,"2,8",-,-
210960 ROSARIO,361,361,"135725,96","116555,56",-,-,"19170,4",-,-,"375,97","375,97",1030,"2,9",-,-
210970 SAMBAIBA,31,31,"13120,56","11783,39",-,-,"1337,17",-,-,"423,24","423,24",98,"3,2",-,-
210975 SANTA FILOMENA DO MARANHAO,36,36,"11733,26","10252,58",-,-,"1480,68",-,-,"325,92","325,92",124,"3,4",-,-
210980 SANTA HELENA,195,195,"78053,01","58464,08",-,-,"19588,93",-,-,"400,27","400,27",335,"1,7",-,-
210990 SANTA INES,730,730,"334060,38","245493,88",-,-,"88566,5",-,-,"457,62","457,62",2195,3,4,"0,55"
211000 SANTA LUZIA,297,297,"130551,65","93482,44",-,-,"37069,21",-,-,"439,57","439,57",791,"2,7",-,-
211003 SANTA LUZIA DO PARUA,309,309,"111966,6","91572,88",-,-,"20393,72",-,-,"362,35","362,35",872,"2,8",1,"0,32"
211010 SANTA QUITERIA DO MARANHAO,140,140,"57149,79","44787,89",-,-,"12361,9",-,-,"408,21","408,21",279,2,-,-
211020 SANTA RITA,178,178,"70363,82","53767,64",-,-,"16596,18",-,-,"395,3","395,3",363,2,-,-
211027 SANTO AMARO DO MARANHAO,73,73,"32858,48","28610,76",-,-,"4247,72",-,-,"450,12","450,12",162,"2,2",-,-
211030 SANTO ANTONIO DOS LOPES,91,91,"36723,84","32466,85",-,-,"4256,99",-,-,"403,56","403,56",315,"3,5",-,-
211040 SAO BENEDITO DO RIO PRETO,83,83,"37301,41","28314,25",-,-,"8987,16",-,-,"449,41","449,41",247,3,1,"1,2"
211050 SAO BENTO,189,189,"77207,4","61743,63",-,-,"15463,77",-,-,"408,5","408,5",440,"2,3",-,-
211060 SAO BERNARDO,143,143,"54628,54","44056,03",-,-,"10572,51",-,-,"382,02","382,02",441,"3,1",-,-
211065 SAO DOMINGOS DO AZEITAO,41,41,"13498,05","12166,69",-,-,"1331,36",-,-,"329,22","329,22",93,"2,3",-,-
211070 SAO DOMINGOS DO MARANHAO,129,129,51458,"41040,13",-,-,"10417,87",-,-,"398,9","398,9",398,"3,1",-,-
211080 SAO FELIX DE BALSAS,32,32,"14502,19","12392,25",-,-,"2109,94",-,-,"453,19","453,19",102,"3,2",-,-
211085 SAO FRANCISCO DO BREJAO,54,54,"22300,19","19199,81",-,-,"3100,38",-,-,"412,97","412,97",161,3,-,-
211090 SAO FRANCISCO DO MARANHAO,71,71,"24774,85","20097,52",-,-,"4677,33",-,-,"348,94","348,94",193,"2,7",-,-
211100 SAO JOAO BATISTA,129,129,"50784,21","41973,35",-,-,"8810,86",-,-,"393,68","393,68",329,"2,6",-,-
211102 SAO JOAO DO CARU,81,81,"38043,92","33540,15",-,-,"4503,77",-,-,"469,68","469,68",278,"3,4",-,-
211110 SAO JOAO DOS PATOS,107,107,"39258,73","33364,94",-,-,"5893,79",-,-,"366,9","366,9",244,"2,3",2,"1,87"
211120 SAO JOSE DE RIBAMAR,235,235,"111688,06","74255,64",-,-,"37432,42",-,-,"475,27","475,27",739,"3,1",1,"0,43"
211125 SAO JOSE DOS BASILIOS,55,55,"13240,58","10572,93",-,-,"2667,65",-,-,"240,74","240,74",214,"3,9",-,-
211130 SAO LUIS,7214,7687,"8631303,84","6808248,72",-,-,"1823055,12",-,-,"1122,84","1196,47",72206,10,270,"3,74"
211140 SAO LUIS GONZAGA DO MARANHAO,134,134,"48572,84","39680,51",-,-,"8892,33",-,-,"362,48","362,48",419,"3,1",-,-
