Período:Set/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
220120 BARRAS,328,328,"137243,81","103526,4",-,-,"33717,41",-,-,"418,43","418,43",841,"2,6",4,"1,22"
220150 BATALHA,100,100,"35381,26","29881,04",-,-,"5500,22",-,-,"353,81","353,81",440,"4,4",-,-
220160 BENEDITINOS,10,10,"2471,34","2151,52",-,-,"319,82",-,-,"247,13","247,13",29,"2,9",-,-
220180 BOCAINA,5,5,"1052,12","908,06",-,-,"144,06",-,-,"210,42","210,42",10,2,-,-
220190 BOM JESUS,440,440,"200890,73","154157,34",-,-,"46733,39",-,-,"456,57","456,57",1481,"3,4",-,-
220200 BURITI DOS LOPES,186,186,"89699,95","79111,59",-,-,"10588,36",-,-,"482,26","482,26",488,"2,6",-,-
220220 CAMPO MAIOR,506,506,"231252,76","179561,17",-,-,"51691,59",-,-,"457,02","457,02",1248,"2,5",1,"0,2"
220230 CANTO DO BURITI,146,146,"68828,49","57619,69",-,-,"11208,8",-,-,"471,43","471,43",412,"2,8",-,-
220240 CAPITAO DE CAMPOS,6,6,"2124,37","1869,81",-,-,"254,56",-,-,"354,06","354,06",28,"4,7",-,-
220250 CARACOL,1,1,"44,22","33,34",-,-,"10,88",-,-,"44,22","44,22",1,1,-,-
