Período:Jul/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210810 PAULO RAMOS,166,166,"57962,43","48495,73",-,-,"9466,7",-,-,"349,17","349,17",539,"3,2",-,-
210820 PEDREIRAS,409,409,"150638,98","119335,69",-,-,"31303,29",-,-,"368,31","368,31",1256,"3,1",2,"0,49"
210825 PEDRO DO ROSARIO,136,136,"45902,92","36061,58",-,-,"9841,34",-,-,"337,52","337,52",454,"3,3",-,-
210830 PENALVA,214,214,"84791,96","58656,27",-,-,"26135,69",-,-,"396,22","396,22",447,"2,1",-,-
210850 PINDARE-MIRIM,60,60,"25308,17","18293,6",-,-,"7014,57",-,-,"421,8","421,8",132,"2,2",-,-
210860 PINHEIRO,618,618,"253821,29","179804,35",-,-,"74016,94",-,-,"410,71","410,71",1452,"2,3",14,"2,27"
210870 PIO XII,148,148,"59967,65","44923,39",-,-,"15044,26",-,-,"405,19","405,19",443,3,-,-
210880 PIRAPEMAS,95,95,"36679,95","29299,52",-,-,"7380,43",-,-,"386,1","386,1",206,"2,2",-,-
210890 POCAO DE PEDRAS,109,109,"39309,01","31627,72",-,-,"7681,29",-,-,"360,63","360,63",283,"2,6",-,-
210900 PORTO FRANCO,301,301,"115865,89","84989,86",-,-,"30876,03",-,-,"384,94","384,94",642,"2,1",2,"0,66"
210910 PRESIDENTE DUTRA,256,256,"98050,93","77767,01",-,-,"20283,92",-,-,"383,01","383,01",1058,"4,1",1,"0,39"
210920 PRESIDENTE JUSCELINO,67,67,"29601,35","23345,72",-,-,"6255,63",-,-,"441,81","441,81",192,"2,9",-,-
210930 PRESIDENTE VARGAS,65,65,"19720,88","16791,9",-,-,"2928,98",-,-,"303,4","303,4",134,"2,1",-,-
210940 PRIMEIRA CRUZ,96,96,"31139,6","27323,55",-,-,"3816,05",-,-,"324,37","324,37",243,"2,5",-,-
210945 RAPOSA,127,127,"88653,84","78947,99",-,-,"9705,85",-,-,"698,06","698,06",2180,"17,2",-,-
210950 RIACHAO,144,144,"52916,22","40639,88",-,-,"12276,34",-,-,"367,47","367,47",388,"2,7",-,-
210960 ROSARIO,366,366,"137681,66","117868,75",-,-,"19812,91",-,-,"376,18","376,18",1110,3,-,-
210970 SAMBAIBA,56,56,"26158,57","23361,32",-,-,"2797,25",-,-,"467,12","467,12",169,3,-,-
210975 SANTA FILOMENA DO MARANHAO,36,36,"13732,53","12028,35",-,-,"1704,18",-,-,"381,46","381,46",133,"3,7",-,-
210980 SANTA HELENA,165,165,"67576,25","52041,61",-,-,"15534,64",-,-,"409,55","409,55",340,"2,1",-,-
210990 SANTA INES,664,664,"303493,34","215967,26",-,-,"87526,08",-,-,"457,07","457,07",1970,3,8,"1,2"
211000 SANTA LUZIA,350,350,"138432,2","98624,46",-,-,"39807,74",-,-,"395,52","395,52",990,"2,8",-,-
211003 SANTA LUZIA DO PARUA,309,309,"116214,9","95521,36",-,-,"20693,54",-,-,"376,1","376,1",984,"3,2",-,-
211010 SANTA QUITERIA DO MARANHAO,122,122,"40662,37","31567,03",-,-,"9095,34",-,-,"333,3","333,3",222,"1,8",-,-
211020 SANTA RITA,146,146,"54737,04","45371,55",-,-,"9365,49",-,-,"374,91","374,91",435,3,-,-
211027 SANTO AMARO DO MARANHAO,70,70,"27900,37","24551,91",-,-,"3348,46",-,-,"398,58","398,58",191,"2,7",-,-
211030 SANTO ANTONIO DOS LOPES,92,92,"42871,39","36417,41",-,-,"6453,98",-,-,"465,99","465,99",316,"3,4",-,-
211040 SAO BENEDITO DO RIO PRETO,52,52,"23522,05","16672,7",-,-,"6849,35",-,-,"452,35","452,35",118,"2,3",-,-
211050 SAO BENTO,174,174,"70164,34","52972,38",-,-,"17191,96",-,-,"403,24","403,24",384,"2,2",-,-
211060 SAO BERNARDO,166,166,"63482,25","48436,64",-,-,"15045,61",-,-,"382,42","382,42",490,3,-,-
211065 SAO DOMINGOS DO AZEITAO,37,37,"9652,64","8407,63",-,-,"1245,01",-,-,"260,88","260,88",82,"2,2",-,-
211070 SAO DOMINGOS DO MARANHAO,129,129,"54556,82","42193,04",-,-,"12363,78",-,-,"422,92","422,92",380,"2,9",-,-
211080 SAO FELIX DE BALSAS,15,15,"5907,73","5295,41",-,-,"612,32",-,-,"393,85","393,85",46,"3,1",-,-
211085 SAO FRANCISCO DO BREJAO,53,53,"19110,32","16617,54",-,-,"2492,78",-,-,"360,57","360,57",179,"3,4",-,-
211090 SAO FRANCISCO DO MARANHAO,46,46,"15884,03","13463,96",-,-,"2420,07",-,-,"345,3","345,3",165,"3,6",-,-
