Período:Mar/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
110143 NOVA UNIAO,50,50,"18577,43","16110,32",-,-,"2467,11",-,-,"371,55","371,55",109,"2,2",-,-
110146 PIMENTEIRAS DO OESTE,13,13,"3781,54","3395,52",-,-,"386,02",-,-,"290,89","290,89",27,"2,1",-,-
110149 SAO FRANCISCO DO GUAPORE,99,99,"32231,22","25618,98",-,-,"6612,24",-,-,"325,57","325,57",285,"2,9",-,-
110150 SERINGUEIRAS,94,94,"30260,66","23802,94",-,-,"6457,72",-,-,"321,92","321,92",270,"2,9",-,-
110155 TEIXEIROPOLIS,15,15,"4293,06","3701,27",-,-,"591,79",-,-,"286,2","286,2",34,"2,3",-,-
110160 THEOBROMA,35,35,"10572,98","9113,41",-,-,"1459,57",-,-,"302,09","302,09",53,"1,5",-,-
110170 URUPA,66,66,"22515,51","19861,74",-,-,"2653,77",-,-,"341,14","341,14",129,2,-,-
110175 VALE DO ANARI,8,8,"2838,15","2471,8",-,-,"366,35",-,-,"354,77","354,77",23,"2,9",-,-
110180 VALE DO PARAISO,38,38,"11506,41","9957,99",-,-,"1548,42",-,-,"302,8","302,8",44,"1,2",-,-
120001 ACRELANDIA,44,44,"10620,76","8490,41",-,-,"2130,35",-,-,"241,38","241,38",64,"1,5",-,-
120005 ASSIS BRASIL,27,27,"7773,64","6114,89",-,-,"1658,75",-,-,"287,91","287,91",51,"1,9",-,-
120010 BRASILEIA,190,190,"64421,98","46040,11",-,-,"18381,87",-,-,"339,06","339,06",495,"2,6",2,"1,05"
120020 CRUZEIRO DO SUL,987,987,"422164,22","318400,76",-,-,"103763,46",-,-,"427,72","427,72",3464,"3,5",19,"1,93"
120030 FEIJO,86,86,"36498,95","25632,01",-,-,"10866,94",-,-,"424,41","424,41",197,"2,3",-,-
120032 JORDAO,6,6,"1414,98","1229,48",-,-,"185,5",-,-,"235,83","235,83",13,"2,2",-,-
120033 MANCIO LIMA,13,13,"3072,81","2616,97",-,-,"455,84",-,-,"236,37","236,37",37,"2,8",-,-
120034 MANOEL URBANO,56,56,"13201,32","10734,93",-,-,"2466,39",-,-,"235,74","235,74",114,2,-,-
120038 PLACIDO DE CASTRO,53,53,"15595,72","13653,73",-,-,"1941,99",-,-,"294,26","294,26",214,4,-,-
120040 RIO BRANCO,2280,2280,"1656814,49","1231571,05",-,-,"425243,44",-,-,"726,67","726,67",11346,5,92,"4,04"
120042 RODRIGUES ALVES,5,5,"270,25","213,63",-,-,"56,62",-,-,"54,05","54,05",5,1,-,-
120043 SANTA ROSA DO PURUS,15,15,"5178,64","4493,8",-,-,"684,84",-,-,"345,24","345,24",47,"3,1",-,-
120045 SENADOR GUIOMARD,77,77,"24559,97","19996,98",-,-,"4562,99",-,-,"318,96","318,96",231,3,-,-
120050 SENA MADUREIRA,244,244,"89354,25","69780,94",-,-,"19573,31",-,-,"366,21","366,21",705,"2,9",-,-
120060 TARAUACA,28,28,"9637,26","8181,58",-,-,"1455,68",-,-,"344,19","344,19",116,"4,1",1,"3,57"
120070 XAPURI,92,92,"29417,14","22839,71",-,-,"6577,43",-,-,"319,75","319,75",271,"2,9",1,"1,09"
130006 AMATURA,32,32,"16694,1","13543,76",-,-,"3150,34",-,-,"521,69","521,69",113,"3,5",-,-
130010 ANORI,8,8,"2170,23","1887,56",-,-,"282,67",-,-,"271,28","271,28",30,"3,8",-,-
130014 APUI,77,77,"30804,22","21863,93",-,-,"8940,29",-,-,"400,05","400,05",234,3,-,-
130020 ATALAIA DO NORTE,51,51,"21067,64","15523,79",-,-,"5543,85",-,-,"413,09","413,09",180,"3,5",-,-
130030 AUTAZES,131,131,"54940,04","38111,03",-,-,"16829,01",-,-,"419,39","419,39",290,"2,2",-,-
130050 BARREIRINHA,50,50,"21196,52","15265,19",-,-,"5931,33",-,-,"423,93","423,93",144,"2,9",1,2
130060 BENJAMIN CONSTANT,74,74,"31488,08","22643,15",-,-,"8844,93",-,-,"425,51","425,51",215,"2,9",-,-
130063 BERURI,44,44,"19509,6","11774,4",-,-,"7735,2",-,-,"443,4","443,4",124,"2,8",-,-
130068 BOA VISTA DO RAMOS,37,37,"16695,46","11810,93",-,-,"4884,53",-,-,"451,23","451,23",138,"3,7",-,-
130090 CANUTAMA,40,40,"15460,32","11432,86",-,-,"4027,46",-,-,"386,51","386,51",126,"3,1",1,"2,5"
130100 CARAUARI,59,59,"19415,16","16509,61",-,-,"2905,55",-,-,"329,07","329,07",197,"3,3",-,-
130120 COARI,321,321,"128104,53","87497,61",-,-,"40606,92",-,-,"399,08","399,08",958,3,-,-
130130 CODAJAS,93,93,"50778,95","33302,96",-,-,"17475,99",-,-,"546,01","546,01",137,"1,5",-,-
130140 EIRUNEPE,112,112,"50007,84","36786,52",-,-,"13221,32",-,-,"446,5","446,5",377,"3,4",4,"3,57"
130160 FONTE BOA,142,142,"47622,1","34830,5",-,-,"12791,6",-,-,"335,37","335,37",753,"5,3",-,-
130165 GUAJARA,36,36,"9605,58","8169,26",-,-,"1436,32",-,-,"266,82","266,82",85,"2,4",-,-
130170 HUMAITA,140,140,"60693,65","43734,37",-,-,"16959,28",-,-,"433,53","433,53",479,"3,4",-,-
130180 IPIXUNA,70,70,"43579,54","35048,67",-,-,"8530,87",-,-,"622,56","622,56",239,"3,4",-,-
