Período:Jul/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
110033 NOVA MAMORE,76,76,"27144,84","20609,65",-,-,"6535,19",-,-,"357,17","357,17",237,"3,1",-,-
110034 ALVORADA D'OESTE,80,80,"26000,95","20227,05",-,-,"5773,9",-,-,"325,01","325,01",188,"2,4",-,-
110037 ALTO ALEGRE DOS PARECIS,75,75,"26868,1","23483,53",-,-,"3384,57",-,-,"358,24","358,24",192,"2,6",-,-
110040 ALTO PARAISO,73,73,"20709,04","17840,22",-,-,"2868,82",-,-,"283,69","283,69",112,"1,5",-,-
110050 NOVO HORIZONTE DO OESTE,45,45,"13308,7","11397,79",-,-,"1910,91",-,-,"295,75","295,75",90,2,-,-
110060 CACAULANDIA,27,27,"8592,46","7517,73",-,-,"1074,73",-,-,"318,24","318,24",97,"3,6",-,-
110100 GOVERNADOR JORGE TEIXEIRA,38,38,"11526,11","9975,51",-,-,"1550,6",-,-,"303,32","303,32",114,3,-,-
110120 MINISTRO ANDREAZZA,41,41,"14786,29","12832,7",-,-,"1953,59",-,-,"360,64","360,64",119,"2,9",-,-
110130 MIRANTE DA SERRA,72,72,"27874,02","23588,5",-,-,"4285,52",-,-,"387,14","387,14",155,"2,2",-,-
110140 MONTE NEGRO,259,259,"85824,66","72899,63",-,-,"12925,03",-,-,"331,37","331,37",519,2,-,-
