Período:Mai/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
130120 COARI,294,294,"121516,91","90071,18",-,-,"31445,73",-,-,"413,32","413,32",908,"3,1",-,-
130130 CODAJAS,92,92,"50309,13","33536,35",-,-,"16772,78",-,-,"546,84","546,84",147,"1,6",-,-
130160 FONTE BOA,158,158,"56485,59","41168,15",-,-,"15317,44",-,-,"357,5","357,5",806,"5,1",-,-
130165 GUAJARA,68,68,"25317,27","17789,04",-,-,"7528,23",-,-,"372,31","372,31",112,"1,6",-,-
130170 HUMAITA,140,140,"61965,32","46642,12",-,-,"15323,2",-,-,"442,61","442,61",410,"2,9",-,-
130180 IPIXUNA,63,63,"36069,82","28731,54",-,-,"7338,28",-,-,"572,54","572,54",217,"3,4",-,-
130185 IRANDUBA,195,195,"89358,41","64197,64",-,-,"25160,77",-,-,"458,25","458,25",436,"2,2",-,-
130190 ITACOATIARA,401,401,"184784,67","133563,8",-,-,"51220,87",-,-,"460,81","460,81",1117,"2,8",2,"0,5"
130195 ITAMARATI,35,35,"13319,57","11205,68",-,-,"2113,89",-,-,"380,56","380,56",119,"3,4",1,"2,86"
130200 ITAPIRANGA,25,25,"10701,29","7957,62",-,-,"2743,67",-,-,"428,05","428,05",72,"2,9",-,-
130210 JAPURA,9,9,"3430,45","2665,73",-,-,"764,72",-,-,"381,16","381,16",25,"2,8",-,-
130220 JURUA,34,34,"13695,12","9643,02",-,-,"4052,1",-,-,"402,8","402,8",85,"2,5",-,-
130230 JUTAI,66,66,"28779,41","19115,12",-,-,"9664,29",-,-,"436,05","436,05",146,"2,2",-,-
130240 LABREA,115,115,"41735,66","28459,58",-,-,"13276,08",-,-,"362,92","362,92",325,"2,8",-,-
130250 MANACAPURU,372,372,"153791,95","109587,94",-,-,"44204,01",-,-,"413,42","413,42",1346,"3,6",-,-
130255 MANAQUIRI,37,37,"16517,77","13607,47",-,-,"2910,3",-,-,"446,43","446,43",124,"3,4",-,-
130260 MANAUS,8601,8647,"7383289,28","5780752,44",-,-,"1602536,84",-,-,"853,86","858,42",49710,"5,8",245,"2,85"
130270 MANICORE,139,139,"74820,39","59535,24",-,-,"15285,15",-,-,"538,28","538,28",356,"2,6",-,-
130280 MARAA,86,86,"35156,57","26866,16",-,-,"8290,41",-,-,"408,8","408,8",266,"3,1",-,-
130290 MAUES,164,164,"71560,15","50329,28",-,-,"21230,87",-,-,"436,34","436,34",487,3,-,-
130300 NHAMUNDA,33,33,"10010,47","7120,78",-,-,"2889,69",-,-,"303,35","303,35",66,2,-,-
130310 NOVA OLINDA DO NORTE,40,40,"13460,87","11613,78",-,-,"1847,09",-,-,"336,52","336,52",177,"4,4",-,-
130320 NOVO AIRAO,33,33,"15608,01","11042,41",-,-,"4565,6",-,-,"472,97","472,97",75,"2,3",-,-
130330 NOVO ARIPUANA,90,90,"46339,63","35159,08",-,-,"11180,55",-,-,"514,88","514,88",291,"3,2",-,-
130340 PARINTINS,416,416,"166624,96","119634,38",-,-,"46990,58",-,-,"400,54","400,54",1320,"3,2",-,-
130350 PAUINI,98,98,"42806,6","30431,11",-,-,"12375,49",-,-,"436,8","436,8",228,"2,3",-,-
130353 PRESIDENTE FIGUEIREDO,112,112,"53284,37","41132,94",-,-,"12151,43",-,-,"475,75","475,75",434,"3,9",-,-
130356 RIO PRETO DA EVA,83,83,"31094,85","24538,34",-,-,"6556,51",-,-,"374,64","374,64",231,"2,8",-,-
130360 SANTA ISABEL DO RIO NEGRO,36,36,"13724,99","10097,45",-,-,"3627,54",-,-,"381,25","381,25",91,"2,5",-,-
130370 SANTO ANTONIO DO ICA,66,66,"23985,64",19641,-,-,"4344,64",-,-,"363,42","363,42",245,"3,7",-,-
130380 SAO GABRIEL DA CACHOEIRA,75,75,"32630,22","26221,11",-,-,"6409,11",-,-,"435,07","435,07",286,"3,8",1,"1,33"
130390 SAO PAULO DE OLIVENCA,104,104,"34963,56","26229,18",-,-,"8734,38",-,-,"336,19","336,19",262,"2,5",-,-
