Per�odo:Jun/2024
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"251660 TAVARES";91;91;27198,48;23916,25;-;-;3282,23;-;-;298,88;298,88;189;2,1;2;2,20
"251690 UIRAUNA";142;142;50099,20;44026,32;-;-;6072,88;-;-;352,81;352,81;329;2,3;-;-
"260010 AFOGADOS DA INGAZEIRA";957;957;548007,38;342931,43;60875,15;-;116271,13;27929,67;-;572,63;572,63;3010;3,1;23;2,40
"260030 AGRESTINA";110;109;112581,83;72268,01;12340,21;-;21439,95;6533,66;-;1023,47;1032,86;458;4,2;3;2,75
"260050 AGUAS BELAS";38;38;21183,44;16340,29;-;-;4843,15;-;-;557,46;557,46;168;4,4;-;-
"260060 ALAGOINHA";36;36;20584,45;11307,13;3346,17;-;3793,08;2138,07;-;571,79;571,79;88;2,4;-;-
"260070 ALIANCA";24;24;10799,40;7382,74;-;-;3416,66;-;-;449,97;449,97;65;2,7;-;-
"260080 ALTINHO";9;9;4524,31;3905,95;-;-;618,36;-;-;502,70;502,70;44;4,9;2;22,22
"260090 AMARAJI";8;8;353,76;266,72;-;-;87,04;-;-;44,22;44,22;8;1,0;-;-
"260110 ARARIPINA";724;724;958462,02;721500,53;34750,98;-;183748,33;18462,18;-;1323,84;1323,84;3235;4,5;22;3,04
"260120 ARCOVERDE";1272;1272;996372,13;764947,83;13574,44;-;209502,04;8347,82;-;783,31;783,31;4534;3,6;52;4,09
"260140 BARREIROS";184;184;216227,57;76072,46;64858,86;-;39038,97;36257,28;-;1175,15;1175,15;436;2,4;-;-
"260150 BELEM DE MARIA";1;1;258,68;228,00;-;-;30,68;-;-;258,68;258,68;6;6,0;-;-
"260170 BELO JARDIM";150;150;95554,58;61306,31;11714,66;-;16306,20;6227,41;-;637,03;637,03;615;4,1;19;12,67
"260180 BETANIA";7;7;637,69;506,45;-;-;131,24;-;-;91,10;91,10;43;6,1;-;-
"260190 BEZERROS";386;386;840967,11;627390,34;23221,44;-;178783,38;11571,95;-;2178,67;2178,67;1924;5,0;17;4,40
"260200 BODOCO";35;35;15514,07;13519,21;-;-;1994,86;-;-;443,26;443,26;255;7,3;2;5,71
"260210 BOM CONSELHO";119;119;56553,43;43974,81;-;-;12578,62;-;-;475,24;475,24;400;3,4;2;1,68
"260220 BOM JARDIM";18;18;8369,58;7426,03;-;-;943,55;-;-;464,98;464,98;138;7,7;2;11,11
"260230 BONITO";51;51;45468,92;17958,26;11361,18;-;8535,50;7613,98;-;891,55;891,55;102;2,0;2;3,92
"260240 BREJAO";17;17;6718,57;5885,52;-;-;833,05;-;-;395,21;395,21;80;4,7;1;5,88
"260250 BREJINHO";16;16;7167,09;6265,47;-;-;901,62;-;-;447,94;447,94;45;2,8;1;6,25
"260260 BREJO DA MADRE DE DEUS";28;28;12817,34;11378,78;-;-;1438,56;-;-;457,76;457,76;136;4,9;2;7,14
"260280 BUIQUE";118;118;41661,20;34029,43;-;-;7631,77;-;-;353,06;353,06;432;3,7;4;3,39
"260290 CABO DE SANTO AGOSTINHO";859;859;1535784,23;1176394,71;-;-;359389,52;-;-;1787,87;1787,87;4117;4,8;48;5,59
"260300 CABROBO";79;79;72361,06;26611,46;24337,59;-;8941,16;12470,85;-;915,96;915,96;281;3,6;3;3,80
"260310 CACHOEIRINHA";22;22;9545,59;8324,09;-;-;1221,50;-;-;433,89;433,89;119;5,4;3;13,64
"260320 CAETES";34;34;13930,47;10617,13;-;-;3313,34;-;-;409,72;409,72;129;3,8;2;5,88
"260330 CALCADO";12;12;5933,76;5250,89;-;-;682,87;-;-;494,48;494,48;41;3,4;-;-
"260340 CALUMBI";5;5;1689,98;1453,73;-;-;236,25;-;-;338,00;338,00;18;3,6;-;-
"260345 CAMARAGIBE";56;56;48133,52;15805,95;12685,27;-;10987,03;8655,27;-;859,53;859,53;46;0,8;-;-
"260360 CAMUTANGA";2;2;405,02;344,13;-;-;60,89;-;-;202,51;202,51;8;4,0;-;-
"260370 CANHOTINHO";40;40;22035,03;17582,01;-;-;4453,02;-;-;550,88;550,88;164;4,1;1;2,50
"260380 CAPOEIRAS";22;22;8857,07;7621,14;-;-;1235,93;-;-;402,59;402,59;93;4,2;-;-
"260390 CARNAIBA";40;40;25124,25;13911,18;4501,09;-;4208,94;2503,04;-;628,11;628,11;111;2,8;-;-
"260392 CARNAUBEIRA DA PENHA";13;13;4840,18;4105,53;-;-;734,65;-;-;372,32;372,32;77;5,9;-;-
"260400 CARPINA";99;99;62902,37;38593,19;9008,63;-;10750,71;4549,84;-;635,38;635,38;617;6,2;2;2,02
"260410 CARUARU";4164;4164;5639399,55;4285551,10;79904,52;-;1232584,99;41358,94;-;1354,32;1354,32;19780;4,8;227;5,45
"260415 CASINHAS";7;7;3168,42;2732,52;-;-;435,90;-;-;452,63;452,63;23;3,3;-;-
"260430 CEDRO";7;7;3478,94;3040,19;-;-;438,75;-;-;496,99;496,99;35;5,0;-;-
"260450 CHA GRANDE";27;27;12549,56;9822,97;-;-;2726,59;-;-;464,80;464,80;122;4,5;1;3,70
"260460 CONDADO";5;5;2194,35;954,60;-;-;1239,75;-;-;438,87;438,87;5;1,0;-;-
"260480 CORTES";63;63;155537,64;28632,05;75286,32;-;11176,08;40443,19;-;2468,85;2468,85;218;3,5;-;-
"260490 CUMARU";15;15;7285,53;6262,30;-;-;1023,23;-;-;485,70;485,70;79;5,3;-;-
"260500 CUPIRA";36;36;14298,89;12168,41;-;-;2130,48;-;-;397,19;397,19;175;4,9;2;5,56
"260510 CUSTODIA";94;94;61268,73;28286,64;14675,13;-;10409,68;7897,28;-;651,80;651,80;269;2,9;-;-
"260515 DORMENTES";39;39;27256,30;13452,44;4912,18;-;5949,03;2942,65;-;698,88;698,88;134;3,4;-;-
"260520 ESCADA";16;16;9351,28;8383,18;-;-;968,10;-;-;584,45;584,45;73;4,6;1;6,25
"260530 EXU";38;38;15316,09;13388,63;-;-;1927,46;-;-;403,05;403,05;234;6,2;-;-
"260540 FEIRA NOVA";22;22;9985,21;7272,40;-;-;2712,81;-;-;453,87;453,87;56;2,5;2;9,09
"260545 FERNANDO DE NORONHA";10;10;1898,00;1647,93;-;-;250,07;-;-;189,80;189,80;13;1,3;-;-
"260560 FLORES";13;13;6185,97;5278,49;-;-;907,48;-;-;475,84;475,84;38;2,9;-;-
"260580 FREI MIGUELINHO";6;6;2578,40;2226,18;-;-;352,22;-;-;429,73;429,73;30;5,0;-;-
"260600 GARANHUNS";974;974;877573,14;639618,74;38825,21;-;177874,21;21254,98;-;901,00;901,00;3882;4,0;61;6,26
"260610 GLORIA DO GOITA";6;6;2530,88;2171,47;-;-;359,41;-;-;421,81;421,81;55;9,2;1;16,67
"260620 GOIANA";304;304;134936,22;95673,77;8044,55;-;26650,73;4567,17;-;443,87;443,87;1126;3,7;6;1,97
"260630 GRANITO";8;8;3767,57;3275,59;-;-;491,98;-;-;470,95;470,95;47;5,9;-;-
"260640 GRAVATA";57;57;54256,86;25264,00;13095,61;-;8463,92;7433,33;-;951,87;951,87;246;4,3;2;3,51
"260650 IATI";120;120;108987,51;41657,29;33076,71;-;16296,07;17957,44;-;908,23;908,23;375;3,1;2;1,67
"260660 IBIMIRIM";21;21;10675,27;9401,60;-;-;1273,67;-;-;508,35;508,35;81;3,9;1;4,76
"260670 IBIRAJUBA";8;8;2601,02;2341,13;-;-;259,89;-;-;325,13;325,13;32;4,0;-;-
"260680 IGARASSU";59;59;23851,30;21719,68;-;-;2131,62;-;-;404,26;404,26;231;3,9;-;-
"260690 IGUARACY";7;7;2718,35;2412,98;-;-;305,37;-;-;388,34;388,34;26;3,7;-;-
"260710 INGAZEIRA";6;6;2141,97;1910,45;-;-;231,52;-;-;357,00;357,00;24;4,0;-;-
"260720 IPOJUCA";149;149;79749,55;46765,56;-;-;32983,99;-;-;535,23;535,23;298;2,0;-;-
"260750 ITAIBA";58;58;26673,20;23356,68;-;-;3316,52;-;-;459,88;459,88;284;4,9;1;1,72
"260770 ITAPETIM";58;58;48655,11;22930,62;9180,17;-;10637,71;5906,61;-;838,88;838,88;113;1,9;-;-
"260780 ITAQUITINGA";4;4;869,39;699,27;-;-;170,12;-;-;217,35;217,35;22;5,5;-;-
"260790 JABOATAO DOS GUARARAPES";1977;1945;3908428,49;3093869,97;104531,41;-;656165,05;53862,06;-;1976,95;2009,47;12011;6,2;70;3,60
"260795 JAQUEIRA";20;20;5960,30;5054,62;-;-;905,68;-;-;298,01;298,01;101;5,0;2;10,00
"260800 JATAUBA";26;26;12789,30;10754,22;-;-;2035,08;-;-;491,90;491,90;168;6,5;-;-
"260805 JATOBA";31;31;10404,87;8778,63;-;-;1626,24;-;-;335,64;335,64;129;4,2;-;-
"260810 JOAO ALFREDO";18;18;8068,46;7061,73;-;-;1006,73;-;-;448,25;448,25;128;7,1;1;5,56
"260825 JUCATI";14;14;4755,31;4094,61;-;-;660,70;-;-;339,66;339,66;51;3,6;2;14,29
"260830 JUPI";23;23;11222,14;9587,48;-;-;1634,66;-;-;487,92;487,92;82;3,6;-;-
"260845 LAGOA DO CARRO";2;2;1164,84;1008,14;-;-;156,70;-;-;582,42;582,42;17;8,5;-;-
"260850 LAGOA DE ITAENGA";25;25;11562,08;7511,02;-;-;4051,06;-;-;462,48;462,48;32;1,3;-;-
"260860 LAGOA DO OURO";55;55;23811,16;19956,09;-;-;3855,07;-;-;432,93;432,93;346;6,3;-;-
"260870 LAGOA DOS GATOS";6;6;2587,09;1813,53;-;-;773,56;-;-;431,18;431,18;5;0,8;-;-
"260875 LAGOA GRANDE";44;44;20511,45;16122,46;-;-;4388,99;-;-;466,17;466,17;251;5,7;4;9,09
"260880 LAJEDO";7;7;3021,01;2417,60;-;-;603,41;-;-;431,57;431,57;29;4,1;-;-
"260890 LIMOEIRO";389;389;452801,07;315086,26;39364,26;-;75747,37;22603,18;-;1164,01;1164,01;1660;4,3;20;5,14
"260900 MACAPARANA";35;35;21795,21;13404,91;3144,60;-;3471,47;1774,23;-;622,72;622,72;235;6,7;4;11,43
"260915 MANARI";13;13;6181,31;5123,28;-;-;1058,03;-;-;475,49;475,49;51;3,9;2;15,38
"260920 MARAIAL";3;3;1927,52;1751,24;-;-;176,28;-;-;642,51;642,51;22;7,3;-;-
"260930 MIRANDIBA";6;6;2096,91;1813,51;-;-;283,40;-;-;349,48;349,48;19;3,2;-;-
"260940 MORENO";557;557;1467273,73;1114171,76;25463,90;-;320981,49;6656,58;-;2634,24;2634,24;4226;7,6;28;5,03
"260950 NAZARE DA MATA";344;344;162812,67;108182,62;-;-;54630,05;-;-;473,29;473,29;1000;2,9;1;0,29
"260960 OLINDA";823;823;1248999,27;991966,56;21735,87;-;216868,60;18428,24;-;1517,62;1517,62;4267;5,2;58;7,05
"260970 OROBO";18;18;6542,84;5636,85;-;-;905,99;-;-;363,49;363,49;79;4,4;2;11,11
"260980 OROCO";6;6;3080,46;2318,01;-;-;762,45;-;-;513,41;513,41;19;3,2;-;-
"260990 OURICURI";726;726;553872,12;392840,41;25939,54;-;120282,69;14809,48;-;762,91;762,91;2814;3,9;39;5,37
"261000 PALMARES";1206;1206;1498094,15;991772,46;150407,30;16174,26;259741,66;79998,47;-;1242,20;1242,20;5358;4,4;70;5,80
"261010 PALMEIRINA";7;7;2640,13;2422,33;-;-;217,80;-;-;377,16;377,16;34;4,9;-;-
"261020 PANELAS";26;26;19577,02;8445,06;4853,08;-;3262,76;3016,12;-;752,96;752,96;79;3,0;2;7,69
"261030 PARANATAMA";59;59;40077,41;20149,49;8795,36;-;6480,88;4651,68;-;679,28;679,28;170;2,9;2;3,39
"261040 PARNAMIRIM";20;20;7915,92;6975,73;-;-;940,19;-;-;395,80;395,80;146;7,3;-;-
"261060 PAUDALHO";255;255;270559,06;94999,04;79663,90;-;51969,05;43927,07;-;1061,02;1061,02;517;2,0;-;-
"261070 PAULISTA";975;940;866843,55;700833,65;8018,64;-;147577,36;10413,90;-;889,07;922,17;5523;5,9;21;2,23
"261080 PEDRA";18;18;8296,07;6088,50;-;-;2207,57;-;-;460,89;460,89;61;3,4;-;-
"261090 PESQUEIRA";115;115;149058,14;51583,63;50517,00;-;19582,73;27374,78;-;1296,16;1296,16;507;4,4;6;5,22
"261100 PETROLANDIA";144;144;88458,60;49399,97;11701,76;-;20112,81;7244,06;-;614,30;614,30;511;3,5;1;0,69
"261110 PETROLINA";2974;2974;3658963,89;2736581,86;9703,98;-;909480,18;3197,87;-;1230,32;1230,32;12834;4,3;77;2,59
"261120 POCAO";19;19;5119,10;4321,91;-;-;797,19;-;-;269,43;269,43;67;3,5;-;-
"261150 QUIPAPA";19;19;6345,10;5268,25;-;-;1076,85;-;-;333,95;333,95;100;5,3;-;-
"261160 RECIFE";27263;27211;62690757,50;48721616,85;671759,42;-;13001486,62;295894,61;-;2299,48;2303,88;151706;5,6;1262;4,64
"261170 RIACHO DAS ALMAS";41;41;23342,12;17798,70;-;-;5543,42;-;-;569,32;569,32;155;3,8;-;-
"261180 RIBEIRAO";4;4;1777,60;1074,40;-;-;703,20;-;-;444,40;444,40;4;1,0;-;-
"261190 RIO FORMOSO";9;9;4185,12;3680,88;-;-;504,24;-;-;465,01;465,01;20;2,2;-;-
"261200 SAIRE";6;6;2527,89;2262,89;-;-;265,00;-;-;421,32;421,32;33;5,5;3;50,00
"261220 SALGUEIRO";786;786;733079,78;527385,58;43859,18;-;137792,41;24042,61;-;932,67;932,67;3238;4,1;30;3,82
"261230 SALOA";28;28;12753,06;10413,20;-;-;2339,86;-;-;455,47;455,47;123;4,4;-;-
"261240 SANHARO";40;40;17183,94;15436,09;-;-;1747,85;-;-;429,60;429,60;173;4,3;3;7,50
"261245 SANTA CRUZ";34;34;18005,04;15765,48;-;-;2239,56;-;-;529,56;529,56;213;6,3;2;5,88
"261247 SANTA CRUZ DA BAIXA VERDE";6;6;2076,64;1786,73;-;-;289,91;-;-;346,11;346,11;24;4,0;-;-
"261250 SANTA CRUZ DO CAPIBARIBE";110;110;72771,71;42419,97;11487,54;-;12794,46;6069,74;-;661,56;661,56;456;4,1;3;2,73
"261260 SANTA MARIA DA BOA VISTA";74;74;54852,69;24237,38;14240,44;-;9124,27;7250,60;-;741,25;741,25;305;4,1;3;4,05
"261270 SANTA MARIA DO CAMBUCA";7;7;2386,62;2055,60;-;-;331,02;-;-;340,95;340,95;39;5,6;1;14,29
"261280 SANTA TEREZINHA";4;4;1308,39;1108,45;-;-;199,94;-;-;327,10;327,10;11;2,8;-;-
"261290 SAO BENEDITO DO SUL";1;1;277,18;240,62;-;-;36,56;-;-;277,18;277,18;2;2,0;-;-
"261300 SAO BENTO DO UNA";66;66;30525,87;25570,85;-;-;4955,02;-;-;462,51;462,51;315;4,8;5;7,58
"261310 SAO CAITANO";95;95;49447,55;39421,53;-;-;10026,02;-;-;520,50;520,50;465;4,9;6;6,32
"261320 SAO JOAO";53;53;29686,52;22329,53;-;-;7356,99;-;-;560,12;560,12;157;3,0;2;3,77
"261330 SAO JOAQUIM DO MONTE";46;46;42249,56;21750,21;8974,03;-;6942,05;4583,27;-;918,47;918,47;233;5,1;1;2,17
"261350 SAO JOSE DO BELMONTE";40;40;15002,61;13529,84;-;-;1472,77;-;-;375,07;375,07;120;3,0;-;-
"261360 SAO JOSE DO EGITO";71;71;37030,69;28178,68;-;-;8852,01;-;-;521,56;521,56;234;3,3;7;9,86
"261370 SAO LOURENCO DA MATA";241;241;202239,66;85645,47;43926,00;-;47670,04;24998,15;-;839,17;839,17;596;2,5;-;-
"261390 SERRA TALHADA";1228;1127;1332790,15;1035489,98;43832,63;-;230613,30;22854,24;-;1085,33;1182,60;7887;7,0;62;5,50
"261400 SERRITA";25;25;6970,55;6003,76;-;-;966,79;-;-;278,82;278,82;76;3,0;-;-
"261410 SERTANIA";146;146;112256,92;67310,36;13721,41;3437,64;17261,58;8137,81;2388,12;768,88;768,88;453;3,1;-;-
"261420 SIRINHAEM";7;7;3774,93;3210,55;-;-;564,38;-;-;539,28;539,28;22;3,1;-;-
"261430 MOREILANDIA";10;10;4354,45;3811,95;-;-;542,50;-;-;435,44;435,44;64;6,4;-;-
"261440 SOLIDAO";6;6;2334,72;2019,79;-;-;314,93;-;-;389,12;389,12;17;2,8;-;-
"261450 SURUBIM";193;160;191428,96;117589,85;26391,88;-;32489,35;14957,88;-;991,86;1196,43;1457;9,1;13;8,13
"261460 TABIRA";61;61;31584,08;20843,76;4025,15;-;4519,85;2195,32;-;517,77;517,77;195;3,2;1;1,64
"261480 TACARATU";54;54;18604,37;15320,80;-;-;3283,57;-;-;344,53;344,53;135;2,5;3;5,56
"261485 TAMANDARE";13;13;4750,54;3912,87;-;-;837,67;-;-;365,43;365,43;43;3,3;1;7,69
"261500 TAQUARITINGA DO NORTE";34;34;16536,01;13805,53;-;-;2730,48;-;-;486,35;486,35;122;3,6;1;2,94
"261510 TEREZINHA";10;10;3863,62;2898,66;-;-;964,96;-;-;386,36;386,36;47;4,7;-;-
"261530 TIMBAUBA";26;12;34553,96;31826,04;-;-;2727,92;-;-;1329,00;2879,50;486;40,5;1;8,33
"261540 TORITAMA";82;82;65114,04;30066,62;17501,21;-;10731,03;6815,18;-;794,07;794,07;114;1,4;2;2,44
"261560 TRINDADE";45;45;17309,36;14744,48;-;-;2564,88;-;-;384,65;384,65;220;4,9;-;-
"261580 TUPANATINGA";42;42;12778,82;10676,95;-;-;2101,87;-;-;304,26;304,26;148;3,5;-;-
"261590 TUPARETAMA";22;22;8429,59;7075,65;-;-;1353,94;-;-;383,16;383,16;47;2,1;-;-
"261600 VENTUROSA";36;36;31779,79;11628,37;9563,00;-;4981,26;5607,16;-;882,77;882,77;94;2,6;-;-
"261610 VERDEJANTE";2;2;617,52;537,06;-;-;80,46;-;-;308,76;308,76;5;2,5;-;-
"261620 VERTENTES";132;132;127152,36;48742,50;33740,14;-;25383,54;19286,18;-;963,28;963,28;317;2,4;2;1,52
"261640 VITORIA DE SANTO ANTAO";1125;1125;1135054,62;691131,94;64896,73;73297,98;268299,55;37428,42;-;1008,94;1008,94;5341;4,7;22;1,96
"270010 AGUA BRANCA";18;18;7761,39;6596,73;-;-;1164,66;-;-;431,19;431,19;86;4,8;1;5,56
"270030 ARAPIRACA";2775;2684;5046486,87;4067229,31;-;-;979257,56;-;-;1818,55;1880,21;16110;6,0;126;4,69
"270040 ATALAIA";27;27;13344,60;9046,11;-;-;4298,49;-;-;494,24;494,24;52;1,9;-;-
"270070 BATALHA";111;111;47074,56;30995,02;-;-;16079,54;-;-;424,10;424,10;177;1,6;-;-
"270100 BOCA DA MATA";3;3;1354,20;826,80;-;-;527,40;-;-;451,40;451,40;3;1,0;-;-
"270130 CAJUEIRO";7;7;3103,80;1873,20;-;-;1230,60;-;-;443,40;443,40;5;0,7;-;-
"270140 CAMPO ALEGRE";40;40;19000,20;15895,05;-;-;3105,15;-;-;475,00;475,00;194;4,8;-;-
"270210 COLONIA LEOPOLDINA";1;1;443,40;267,60;-;-;175,80;-;-;443,40;443,40;-;-;-;-
"270230 CORURIPE";1107;1107;1785090,63;1273547,34;-;-;511543,29;-;-;1612,55;1612,55;4851;4,4;19;1,72
"270235 CRAIBAS";4;4;1773,60;1070,40;-;-;703,20;-;-;443,40;443,40;4;1,0;-;-
"270240 DELMIRO GOUVEIA";446;446;402356,46;304646,70;-;-;97709,76;-;-;902,14;902,14;2011;4,5;19;4,26
"270280 FLEXEIRAS";2;2;1309,31;1061,29;-;-;248,02;-;-;654,65;654,65;3;1,5;-;-
"270300 IBATEGUARA";3;3;1330,20;802,80;-;-;527,40;-;-;443,40;443,40;3;1,0;-;-
"270380 JOAQUIM GOMES";22;22;8757,01;6610,29;-;-;2146,72;-;-;398,05;398,05;132;6,0;-;-
"270400 JUNQUEIRO";28;28;15373,03;13579,21;-;-;1793,82;-;-;549,04;549,04;145;5,2;2;7,14
"270430 MACEIO";6906;6635;12833495,48;9178296,98;464622,44;-;2538669,12;651906,94;-;1858,31;1934,21;47161;7,1;340;5,12
"270450 MARAGOGI";18;18;8125,20;4960,80;-;-;3164,40;-;-;451,40;451,40;19;1,1;-;-
"270470 MARECHAL DEODORO";12;12;5416,80;3307,20;-;-;2109,60;-;-;451,40;451,40;12;1,0;-;-
"270500 MATA GRANDE";9;9;4750,63;4079,39;-;-;671,24;-;-;527,85;527,85;206;22,9;1;11,11
"270630 PALMEIRA DOS INDIOS";434;434;554435,93;424143,19;-;-;130292,74;-;-;1277,50;1277,50;1401;3,2;15;3,46
"270690 PILAR";201;201;166582,14;86206,77;27552,78;-;37770,37;15052,22;-;828,77;828,77;519;2,6;3;1,49
"270710 PIRANHAS";30;30;17862,99;15958,22;-;-;1904,77;-;-;595,43;595,43;135;4,5;-;-
"270730 PORTO CALVO";678;678;669268,10;523983,79;10815,41;-;128914,41;5554,49;-;987,12;987,12;3197;4,7;48;7,08
"270760 QUEBRANGULO";3;3;772,49;531,32;-;-;241,17;-;-;257,50;257,50;2;0,7;-;-
"270770 RIO LARGO";54;54;20309,08;17776,86;-;-;2532,22;-;-;376,09;376,09;380;7,0;4;7,41
"270800 SANTANA DO IPANEMA";725;725;796865,44;607427,87;-;-;189437,57;-;-;1099,12;1099,12;2720;3,8;26;3,59
"270830 SAO JOSE DA LAJE";5;5;2217,00;1338,00;-;-;879,00;-;-;443,40;443,40;5;1,0;-;-
"270840 SAO JOSE DA TAPERA";31;31;11550,56;8796,61;-;-;2753,95;-;-;372,60;372,60;203;6,5;1;3,23
"270860 SAO MIGUEL DOS CAMPOS";565;565;607469,85;407011,81;30186,62;-;151957,55;18313,87;-;1075,17;1075,17;1761;3,1;9;1,59
"270915 TEOTONIO VILELA";182;182;103073,54;48720,28;20202,96;-;23998,27;10152,03;-;566,34;566,34;548;3,0;-;-
"270920 TRAIPU";3;3;1330,20;802,80;-;-;527,40;-;-;443,40;443,40;3;1,0;-;-
"270930 UNIAO DOS PALMARES";355;355;473582,02;345586,74;27705,39;-;85622,18;14667,71;-;1334,03;1334,03;1949;5,5;29;8,17
"270940 VICOSA";27;27;10657,55;7578,20;-;-;3079,35;-;-;394,72;394,72;93;3,4;-;-
"280020 AQUIDABA";135;135;40971,20;34857,99;-;-;6113,21;-;-;303,49;303,49;270;2,0;-;-
"280030 ARACAJU";5738;5666;12948830,94;10163439,01;-;-;2785391,93;-;-;2256,68;2285,36;36553;6,5;278;4,91
"280120 CANINDE DE SAO FRANCISCO";21;21;8400,63;6479,62;-;-;1921,01;-;-;400,03;400,03;61;2,9;-;-
"280130 CAPELA";281;281;171748,98;126347,12;-;-;45401,86;-;-;611,21;611,21;516;1,8;2;0,71
"280210 ESTANCIA";851;851;869771,26;396146,03;206885,12;-;160903,31;105836,80;-;1022,06;1022,06;3258;3,8;26;3,06
"280290 ITABAIANA";700;700;525427,66;325003,95;50356,32;-;123747,16;26320,23;-;750,61;750,61;2599;3,7;36;5,14
"280340 JAPOATA";70;70;34378,13;21079,14;-;-;13298,99;-;-;491,12;491,12;96;1,4;-;-
"280350 LAGARTO";897;897;1180557,07;745701,71;135047,48;-;225690,84;74117,04;-;1316,12;1316,12;4245;4,7;43;4,79
"280450 NOSSA SENHORA DA GLORIA";243;243;102289,15;72588,20;-;-;29700,95;-;-;420,94;420,94;807;3,3;18;7,41
"280480 NOSSA SENHORA DO SOCORRO";233;233;112239,96;87677,16;-;-;24562,80;-;-;481,72;481,72;1130;4,8;24;10,30
"280570 PROPRIA";200;200;114613,38;76810,53;-;-;37802,85;-;-;573,07;573,07;587;2,9;2;1,00
"280590 RIACHUELO";51;51;15707,45;14051,83;-;-;1655,62;-;-;307,99;307,99;169;3,3;-;-
"280670 SAO CRISTOVAO";452;452;1369079,65;197916,18;679250,89;-;101005,80;390906,78;-;3028,94;3028,94;1074;2,4;9;1,99
"280710 SIMAO DIAS";90;90;40318,90;34975,41;-;-;5343,49;-;-;447,99;447,99;396;4,4;2;2,22
"290020 ABARE";18;18;7369,75;6260,53;-;-;1109,22;-;-;409,43;409,43;76;4,2;3;16,67
"290035 ADUSTINA";13;13;7157,64;6209,09;-;-;948,55;-;-;550,59;550,59;45;3,5;-;-
"290040 AGUA FRIA";10;10;3432,72;2674,49;-;-;758,23;-;-;343,27;343,27;42;4,2;-;-
"290050 ERICO CARDOSO";9;9;724,50;588,93;-;-;135,57;-;-;80,50;80,50;34;3,8;-;-
"290070 ALAGOINHAS";794;794;1037868,29;836363,54;-;-;201504,75;-;-;1307,14;1307,14;3856;4,9;109;13,73
"290100 AMARGOSA";121;121;52909,93;41153,13;-;-;11756,80;-;-;437,27;437,27;379;3,1;6;4,96
"290110 AMELIA RODRIGUES";17;17;6533,18;5789,62;-;-;743,56;-;-;384,30;384,30;117;6,9;1;5,88
"290115 AMERICA DOURADA";58;58;22786,08;19426,96;-;-;3359,12;-;-;392,86;392,86;226;3,9;-;-
"290130 ANDARAI";29;29;11805,86;10039,04;-;-;1766,82;-;-;407,10;407,10;91;3,1;-;-
"290140 ANGICAL";26;26;8297,31;7203,26;-;-;1094,05;-;-;319,13;319,13;111;4,3;1;3,85
"290150 ANGUERA";6;6;2933,71;2611,04;-;-;322,67;-;-;488,95;488,95;15;2,5;-;-
"290160 ANTAS";598;598;232240,67;173376,16;-;-;58864,51;-;-;388,36;388,36;1206;2,0;2;0,33
"290200 ARACATU";97;97;60110,86;54174,95;-;-;5935,91;-;-;619,70;619,70;242;2,5;2;2,06
"290205 ARACAS";4;4;2141,26;1939,00;-;-;202,26;-;-;535,32;535,32;19;4,8;-;-
"290210 ARACI";106;106;47684,75;34673,26;-;-;13011,49;-;-;449,86;449,86;411;3,9;4;3,77
"290240 AURELINO LEAL";93;93;58796,99;52624,50;-;-;6172,49;-;-;632,23;632,23;388;4,2;1;1,08
"290260 BAIXA GRANDE";28;28;10546,35;8993,56;-;-;1552,79;-;-;376,66;376,66;84;3,0;3;10,71
"290270 BARRA";350;350;316199,01;257457,85;-;-;58741,16;-;-;903,43;903,43;1976;5,6;14;4,00
"290280 BARRA DA ESTIVA";225;225;123303,93;93248,18;-;-;30055,75;-;-;548,02;548,02;642;2,9;6;2,67
"290300 BARRA DO MENDES";46;46;23382,26;20371,22;-;-;3011,04;-;-;508,31;508,31;156;3,4;1;2,17
"290320 BARREIRAS";1629;1629;2345196,42;1785151,21;-;-;507816,75;-;52228,46;1439,65;1439,65;10238;6,3;77;4,73
"290323 BARRO ALTO";31;31;14516,03;12692,70;-;-;1823,33;-;-;468,26;468,26;70;2,3;3;9,68
"290327 BARROCAS";35;35;13600,31;10944,78;-;-;2655,53;-;-;388,58;388,58;123;3,5;1;2,86
"290330 BARRO PRETO";2;2;992,08;910,95;-;-;81,13;-;-;496,04;496,04;5;2,5;-;-
"290340 BELMONTE";51;51;25764,65;21009,89;-;-;4754,76;-;-;505,19;505,19;171;3,4;-;-
"290350 BELO CAMPO";57;57;12984,94;9244,57;-;-;3740,37;-;-;227,81;227,81;235;4,1;2;3,51
"290380 BOA VISTA DO TUPIM";6;6;2535,94;2167,46;-;-;368,48;-;-;422,66;422,66;19;3,2;-;-
"290390 BOM JESUS DA LAPA";371;371;344556,74;274421,07;1067,85;-;68501,36;566,46;-;928,72;928,72;1671;4,5;23;6,20
"290405 BONITO";43;43;19661,22;17249,23;-;-;2411,99;-;-;457,24;457,24;143;3,3;1;2,33
"290410 BOQUIRA";90;90;44015,59;32922,05;-;-;11093,54;-;-;489,06;489,06;290;3,2;3;3,33
