Período:Abr/2008,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210440 GONCALVES DIAS,76,76,"29511,18","22500,77",-,-,"7010,41",-,-,"388,31","388,31",201,"2,6",2,"2,63"
210450 GOVERNADOR ARCHER,44,44,"16377,7","12757,11",-,-,"3620,59",-,-,"372,22","372,22",120,"2,7",-,-
210455 GOVERNADOR EDISON LOBAO,34,34,"15052,43","13032,04",-,-,"2020,39",-,-,"442,72","442,72",73,"2,1",-,-
210460 GOVERNADOR EUGENIO BARROS,73,73,"23802,6",18761,-,-,"5041,6",-,-,"326,06","326,06",214,"2,9",-,-
210462 GOVERNADOR LUIZ ROCHA,33,33,"13349,41","10138,98",-,-,"3210,43",-,-,"404,53","404,53",104,"3,2",-,-
210467 GOVERNADOR NUNES FREIRE,441,441,"192376,37","145458,55",-,-,"46917,82",-,-,"436,23","436,23",1130,"2,6",4,"0,91"
210470 GRACA ARANHA,47,47,"12658,29","10033,39",-,-,"2624,9",-,-,"269,33","269,33",128,"2,7",-,-
210480 GRAJAU,326,326,"166898,31","125536,55",-,-,"41361,76",-,-,"511,96","511,96",1001,"3,1",-,-
210490 GUIMARAES,56,56,"22805,86","16198,41",-,-,"6607,45",-,-,"407,25","407,25",155,"2,8",-,-
210500 HUMBERTO DE CAMPOS,71,71,"26022,42","18265,64",-,-,"7756,78",-,-,"366,51","366,51",138,"1,9",-,-
210510 ICATU,81,81,"27758,83","20848,81",-,-,"6910,02",-,-,"342,7","342,7",217,"2,7",-,-
210515 IGARAPE DO MEIO,47,47,"17457,92","12439,85",-,-,"5018,07",-,-,"371,45","371,45",156,"3,3",-,-
210520 IGARAPE GRANDE,43,43,"17146,05","13838,03",-,-,"3308,02",-,-,"398,75","398,75",114,"2,7",-,-
210530 IMPERATRIZ,1241,1241,"672142,12","507013,05",-,-,"165129,07",-,-,"541,61","541,61",5826,"4,7",58,"4,67"
210540 ITAPECURU MIRIM,155,155,"58438,59","45764,9",-,-,"12673,69",-,-,"377,02","377,02",449,"2,9",-,-
210542 ITINGA DO MARANHAO,116,116,"42342,81","32602,15",-,-,"9740,66",-,-,"365,02","365,02",291,"2,5",-,-
210550 JOAO LISBOA,99,99,"38402,68","31121,87",-,-,"7280,81",-,-,"387,91","387,91",226,"2,3",-,-
210560 JOSELANDIA,77,77,"28396,83","23951,38",-,-,"4445,45",-,-,"368,79","368,79",208,"2,7",-,-
210570 LAGO DA PEDRA,280,280,"112773,36","85319,36",-,-,27454,-,-,"402,76","402,76",616,"2,2",-,-
210580 LAGO DO JUNCO,35,35,"16487,11","14333,33",-,-,"2153,78",-,-,"471,06","471,06",135,"3,9",-,-
210590 LAGO VERDE,68,68,"22926,49","18952,31",-,-,"3974,18",-,-,"337,15","337,15",164,"2,4",-,-
210596 LAGOA GRANDE DO MARANHAO,30,30,"13652,57","9919,08",-,-,"3733,49",-,-,"455,09","455,09",99,"3,3",-,-
210600 LIMA CAMPOS,56,56,"22368,88","17734,31",-,-,"4634,57",-,-,"399,44","399,44",128,"2,3",-,-
210610 LORETO,41,41,"16362,67","12519,33",-,-,"3843,34",-,-,"399,09","399,09",175,"4,3",-,-
210630 MAGALHAES DE ALMEIDA,64,64,"21575,5","16208,63",-,-,"5366,87",-,-,"337,12","337,12",141,"2,2",-,-
210640 MATA ROMA,57,57,"19087,29","14500,86",-,-,"4586,43",-,-,"334,86","334,86",216,"3,8",-,-
210650 MATINHA,84,84,"30515,52","22573,35",-,-,"7942,17",-,-,"363,28","363,28",228,"2,7",-,-
210660 MATOES,142,142,"38099,57","31408,82",-,-,"6690,75",-,-,"268,31","268,31",357,"2,5",-,-
210670 MIRADOR,100,100,"34708,92","28362,68",-,-,"6346,24",-,-,"347,09","347,09",232,"2,3",-,-
210675 MIRANDA DO NORTE,78,78,"26244,56","22187,65",-,-,"4056,91",-,-,"336,47","336,47",205,"2,6",-,-
210680 MIRINZAL,54,54,"18914,73","13072,99",-,-,"5841,74",-,-,"350,27","350,27",147,"2,7",-,-
210690 MONCAO,107,107,"44148,6","35086,7",-,-,"9061,9",-,-,"412,6","412,6",257,"2,4",-,-
210700 MONTES ALTOS,68,68,"22366,22","19648,46",-,-,"2717,76",-,-,"328,92","328,92",139,2,-,-
210710 MORROS,48,48,"18784,01","12680,63",-,-,"6103,38",-,-,"391,33","391,33",102,"2,1",-,-
210720 NINA RODRIGUES,43,43,"14468,96","11271,32",-,-,"3197,64",-,-,"336,49","336,49",82,"1,9",-,-
210725 NOVA COLINAS,17,17,"6788,67","4404,75",-,-,"2383,92",-,-,"399,33","399,33",21,"1,2",-,-
210735 NOVA OLINDA DO MARANHAO,60,60,"23162,55","17929,89",-,-,"5232,66",-,-,"386,04","386,04",171,"2,9",-,-
210740 OLHO D'AGUA DAS CUNHAS,22,22,"6458,25","5613,46",-,-,"844,79",-,-,"293,56","293,56",44,2,-,-
210745 OLINDA NOVA DO MARANHAO,46,46,"17206,35","13355,13",-,-,"3851,22",-,-,"374,05","374,05",143,"3,1",-,-
210750 PACO DO LUMIAR,155,155,"63479,3","44562,37",-,-,"18916,93",-,-,"409,54","409,54",466,3,-,-
210760 PALMEIRANDIA,158,158,"54552,99","42224,28",-,-,"12328,71",-,-,"345,27","345,27",345,"2,2",-,-
210770 PARAIBANO,62,62,"23476,04","18730,16",-,-,"4745,88",-,-,"378,65","378,65",249,4,-,-
210780 PARNARAMA,128,128,"46373,01","34857,16",-,-,"11515,85",-,-,"362,29","362,29",320,"2,5",-,-
210790 PASSAGEM FRANCA,181,181,"76729,58","64045,14",-,-,"12684,44",-,-,"423,92","423,92",625,"3,5",-,-
210800 PASTOS BONS,107,107,"42538,24","35664,26",-,-,"6873,98",-,-,"397,55","397,55",284,"2,7",-,-
210810 PAULO RAMOS,100,100,"32460,01","24387,22",-,-,"8072,79",-,-,"324,6","324,6",238,"2,4",-,-
210825 PEDRO DO ROSARIO,6,6,"2418,54","1459,62",-,-,"958,92",-,-,"403,09","403,09",22,"3,7",-,-
210830 PENALVA,143,143,"52880,98","39824,68",-,-,"13056,3",-,-,"369,8","369,8",406,"2,8",-,-
210840 PERI MIRIM,90,90,"25161,82","20167,7",-,-,"4994,12",-,-,"279,58","279,58",291,"3,2",-,-
210850 PINDARE-MIRIM,108,108,"43714,58","32795,64",-,-,"10918,94",-,-,"404,76","404,76",402,"3,7",1,"0,93"
210860 PINHEIRO,407,407,"164529,58","113450,57",-,-,"51079,01",-,-,"404,25","404,25",1280,"3,1",5,"1,23"
210870 PIO XII,125,125,"45440,37","35060,04",-,-,"10380,33",-,-,"363,52","363,52",411,"3,3",-,-
210880 PIRAPEMAS,60,60,"23164,89","18544,67",-,-,"4620,22",-,-,"386,08","386,08",197,"3,3",-,-
