Período:Jun/2008,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211280 VIANA,187,187,"75900,22","59563,2",-,-,"16337,02",-,-,"405,88","405,88",525,"2,8",-,-
211285 VILA NOVA DOS MARTIRIOS,24,24,"7654,08","6653,04",-,-,"1001,04",-,-,"318,92","318,92",71,3,-,-
211290 VITORIA DO MEARIM,44,44,"18754,47","13857,33",-,-,"4897,14",-,-,"426,24","426,24",133,3,-,-
211300 VITORINO FREIRE,155,155,"47945,18","36353,59",-,-,"11591,59",-,-,"309,32","309,32",377,"2,4",-,-
211400 ZE DOCA,183,183,"79047,68","57034,09",-,-,"22013,59",-,-,"431,95","431,95",513,"2,8",-,-
220010 AGRICOLANDIA,22,22,"7824,29","6966,36",-,-,"857,93",-,-,"355,65","355,65",73,"3,3",-,-
220020 AGUA BRANCA,105,105,"33475,9","24212,82",-,-,"9263,08",-,-,"318,82","318,82",259,"2,5",-,-
220025 ALAGOINHA DO PIAUI,27,27,"8953,42","8066,66",-,-,"886,76",-,-,"331,61","331,61",71,"2,6",-,-
220030 ALTO LONGA,49,49,"18582,5","15050,68",-,-,"3531,82",-,-,"379,23","379,23",148,3,1,"2,04"
220040 ALTOS,143,143,"48167,2","35934,51",-,-,"12232,69",-,-,"336,83","336,83",336,"2,3",-,-
220050 AMARANTE,113,113,"35139,85","28829,58",-,-,"6310,27",-,-,"310,97","310,97",297,"2,6",-,-
220060 ANGICAL DO PIAUI,2,2,"1109,38","960,14",-,-,"149,24",-,-,"554,69","554,69",4,2,-,-
220090 AROAZES,25,25,"9418,17",7365,-,-,"2053,17",-,-,"376,73","376,73",56,"2,2",-,-
220100 ARRAIAL,19,19,"3795,47","3002,96",-,-,"792,51",-,-,"199,76","199,76",29,"1,5",-,-
220120 BARRAS,289,289,"130703,33","101342,79",-,-,"29360,54",-,-,"452,26","452,26",860,3,-,-
220150 BATALHA,99,99,"40456,85","32611,64",-,-,"7845,21",-,-,"408,66","408,66",408,"4,1",2,"2,02"
220160 BENEDITINOS,17,17,"5843,57","5139,35",-,-,"704,22",-,-,"343,74","343,74",72,"4,2",-,-
220170 BERTOLINIA,10,10,"3283,58","2789,65",-,-,"493,93",-,-,"328,36","328,36",35,"3,5",-,-
220180 BOCAINA,18,18,"6783,27","6062,11",-,-,"721,16",-,-,"376,85","376,85",47,"2,6",-,-
220190 BOM JESUS,298,298,"111659,36",78541,-,-,"33118,36",-,-,"374,7","374,7",887,3,-,-
220200 BURITI DOS LOPES,107,107,"41356,97","34934,2",-,-,"6422,77",-,-,"386,51","386,51",334,"3,1",-,-
220220 CAMPO MAIOR,462,462,"190170,27","143549,28",-,-,"46620,99",-,-,"411,62","411,62",1227,"2,7",1,"0,22"
220225 CANAVIEIRA,17,17,"4822,17","4153,91",-,-,"668,26",-,-,"283,66","283,66",31,"1,8",-,-
220230 CANTO DO BURITI,136,136,"59123,76","45661,11",-,-,"13462,65",-,-,"434,73","434,73",397,"2,9",-,-
220240 CAPITAO DE CAMPOS,26,26,"8933,1","7138,15",-,-,"1794,95",-,-,"343,58","343,58",78,3,-,-
220250 CARACOL,25,25,"7774,71","6759,07",-,-,"1015,64",-,-,"310,99","310,99",52,"2,1",-,-
220260 CASTELO DO PIAUI,111,111,"46774,82","35361,16",-,-,"11413,66",-,-,"421,39","421,39",317,"2,9",-,-
220270 COCAL,75,75,"27987,84","23343,05",-,-,"4644,79",-,-,"373,17","373,17",216,"2,9",-,-
220290 CORRENTE,197,197,"72721,22",53716,-,-,"19005,22",-,-,"369,14","369,14",534,"2,7",2,"1,02"
220300 CRISTALANDIA DO PIAUI,14,14,"4830,3","3535,55",-,-,"1294,75",-,-,"345,02","345,02",28,2,-,-
220310 CRISTINO CASTRO,25,25,"8010,73","6977,91",-,-,"1032,82",-,-,"320,43","320,43",52,"2,1",-,-
220320 CURIMATA,100,100,"40200,11","29176,89",-,-,"11023,22",-,-,402,402,241,"2,4",-,-
220330 DEMERVAL LOBAO,62,62,"26031,4","22395,95",-,-,"3635,45",-,-,"419,86","419,86",162,"2,6",-,-
220350 ELESBAO VELOSO,90,90,"39256,26","31056,47",-,-,"8199,79",-,-,"436,18","436,18",295,"3,3",-,-
